"","耕種農業","畜産","農業サービス","林業","漁業","石炭･原油･天然ガス","その他の鉱業","食料品","飲料","飼料･有機質肥料(別掲を除く。)","たばこ","繊維工業製品","衣服･その他の繊維既製品","木材･木製品","家具･装備品","パルプ･紙･板紙･加工紙","紙加工品","印刷･製版･製本","化学肥料","無機化学工業製品","石油化学系基礎製品","有機化学工業製品(石油化学系基礎製品･合成樹脂を除く。)","合成樹脂","化学繊維","医薬品","化学最終製品(医薬品を除く。)","石油製品","石炭製品","プラスチック製品","ゴム製品","なめし革･革製品･毛皮","ガラス･ガラス製品","セメント･セメント製品","陶磁器","その他の窯業･土石製品","銑鉄･粗鋼","鋼材","鋳鍛造品(鉄)","その他の鉄鋼製品","非鉄金属製錬･精製","非鉄金属加工製品","建設用･建築用金属製品","その他の金属製品","はん用機械","生産用機械","業務用機械","電子デバイス","その他の電子部品","産業用電気機器","民生用電気機器","電子応用装置･電気計測器","その他の電気機械","通信･映像･音響機器","電子計算機･同附属装置","乗用車","その他の自動車","自動車部品･同附属品","船舶･同修理","その他の輸送機械･同修理","その他の製造工業製品","再生資源回収･加工処理","建築","建設補修","公共事業","その他の土木建設","電力","ガス･熱供給","水道","廃棄物処理","商業","金融･保険","不動産仲介及び賃貸","住宅賃貸料","住宅賃貸料(帰属家賃)","鉄道輸送","道路輸送(自家輸送を除く。)","自家輸送","水運","航空輸送","貨物利用運送","倉庫","運輸附帯サービス","郵便･信書便","通信","放送","情報サービス","インターネット附随サービス","映像･音声･文字情報制作","公務","教育","研究","医療","保健衛生","社会保険･社会福祉","介護","他に分類されない会員制団体","物品賃貸サービス","広告","自動車整備･機械修理","その他の対事業所サービス","宿泊業","飲食サービス","洗濯･理容･美容･浴場業","娯楽サービス","その他の対個人サービス","事務用品","分類不明"
"貨物利用運送",0.001583,0.005242,0.001163,0.000806,0.001866,0.000649,0.00106,0.003475,0.001881,0.003696,0.000427,0.001793,0.001623,0.002253,0.002302,0.004033,0.003537,0.002474,0.002331,0.001972,0.002623,0.002911,0.002972,0.003113,0.001517,0.002779,0.001219,0.002106,0.001928,0.001584,0.001877,0.00214,0.004126,0.002274,0.002824,0.002181,0.001914,0.002763,0.002599,0.001728,0.002186,0.001941,0.001591,0.001429,0.001271,0.001507,0.001491,0.001557,0.00157,0.001751,0.00139,0.001792,0.001533,0.001525,0.002531,0.002529,0.001884,0.001976,0.001323,0.001964,0.002254,0.002029,0.002087,0.001887,0.002122,0.001772,0.002558,0.000799,0.000648,0.000452,0.00047,0.000226,0.000178,0.000068,0.00082,0.001385,0.001692,0.001054,0.001613,1.005054,0.000398,0.000574,0.010799,0.000468,0.000793,0.000652,0.000602,0.001945,0.000449,0.000393,0.000881,0.001111,0.000685,0.000738,0.000605,0.00094,0.000445,0.00165,0.001504,0.000335,0.001176,0.002225,0.00062,0.00054,0.00061,0.005542,0.000599
"倉庫",0.004309,0.017341,0.003152,0.002304,0.005723,0.002018,0.002936,0.010826,0.004856,0.027099,0.001484,0.005588,0.004751,0.004532,0.004642,0.010243,0.007499,0.004985,0.01098,0.007892,0.00929,0.007056,0.007707,0.008058,0.003416,0.00619,0.008973,0.005597,0.005745,0.004276,0.007102,0.00735,0.006549,0.008054,0.007324,0.005162,0.005196,0.007116,0.00599,0.010268,0.012418,0.005188,0.004819,0.00387,0.003275,0.004286,0.004199,0.004759,0.004971,0.004717,0.003823,0.006221,0.004229,0.004132,0.005352,0.005269,0.004774,0.004751,0.003456,0.004818,0.026096,0.003402,0.003703,0.003129,0.003706,0.012515,0.020938,0.002204,0.002129,0.001243,0.000893,0.000673,0.000405,0.000127,0.001391,0.001265,0.005216,0.002319,0.004235,0.000859,1.001266,0.001325,0.000724,0.001041,0.002118,0.001573,0.001474,0.004028,0.005138,0.001168,0.00204,0.001881,0.001602,0.001786,0.001482,0.001896,0.00096,0.00236,0.003243,0.0007,0.00324,0.005662,0.001667,0.001487,0.001457,0.009521,0.002407
"運輸附帯サービス",0.010139,0.010389,0.005475,0.006818,0.009322,0.009539,0.034549,0.008586,0.006372,0.010647,0.001879,0.007104,0.00764,0.008617,0.008917,0.012901,0.007992,0.008276,0.011505,0.00953,0.007418,0.007958,0.007267,0.008107,0.006923,0.008715,0.006965,0.010853,0.00796,0.006472,0.007975,0.017221,0.012155,0.012205,0.008418,0.012467,0.014376,0.008215,0.011492,0.0208,0.016672,0.009204,0.008432,0.007624,0.006481,0.007138,0.006293,0.007365,0.012008,0.007108,0.006941,0.009373,0.0065,0.008108,0.00846,0.008949,0.008908,0.007609,0.005557,0.011877,0.025271,0.008042,0.008688,0.008116,0.00772,0.006715,0.007793,0.004552,0.007436,0.012275,0.003876,0.002085,0.001414,0.000517,0.047744,0.034144,0.133406,0.081119,0.276554,0.044961,0.012741,1.02161,0.01147,0.003782,0.007023,0.005195,0.005327,0.012671,0.004253,0.003626,0.005261,0.004077,0.003193,0.003329,0.002813,0.005964,0.008328,0.007974,0.005975,0.00303,0.077387,0.009321,0.004468,0.010011,0.006185,0.011506,0.028086
"郵便･信書便",0.000849,0.001071,0.001221,0.000533,0.001004,0.002832,0.001927,0.001011,0.000849,0.001051,0.000323,0.001247,0.001178,0.000814,0.001042,0.001381,0.001175,0.001018,0.00142,0.001269,0.001737,0.00136,0.001295,0.001163,0.001913,0.001216,0.001901,0.002233,0.001113,0.000919,0.000962,0.001119,0.001104,0.001165,0.0011,0.001179,0.001123,0.001113,0.001061,0.001439,0.001306,0.001062,0.000937,0.000922,0.000853,0.001073,0.000834,0.000912,0.000948,0.000941,0.001121,0.000996,0.000911,0.000866,0.000908,0.000919,0.000935,0.001014,0.001193,0.001193,0.001753,0.00107,0.001799,0.001427,0.001316,0.002549,0.004096,0.002148,0.001717,0.002073,0.008062,0.001516,0.001667,0.000643,0.001496,0.000699,0.002043,0.002984,0.002141,0.00224,0.001763,0.001974,1.018178,0.01013,0.004116,0.001715,0.004233,0.003864,0.00499,0.001375,0.006215,0.001201,0.004669,0.004764,0.001683,0.006428,0.001266,0.002691,0.001632,0.001514,0.002332,0.002061,0.001814,0.001382,0.00301,0.001384,0.002902
"通信",0.005338,0.006819,0.007597,0.003351,0.008391,0.019271,0.009135,0.007303,0.005604,0.008147,0.002904,0.00713,0.007299,0.005573,0.006619,0.008077,0.007197,0.006527,0.007952,0.006499,0.011196,0.007851,0.007569,0.007051,0.023444,0.008679,0.012706,0.014783,0.006457,0.006075,0.006754,0.00619,0.006321,0.006923,0.006546,0.006477,0.006012,0.006405,0.006557,0.007093,0.007205,0.005981,0.005589,0.006202,0.00574,0.00613,0.005208,0.005635,0.006019,0.006261,0.007332,0.006261,0.006067,0.005465,0.006008,0.005955,0.006143,0.006919,0.005541,0.007394,0.006688,0.006328,0.023462,0.010322,0.009772,0.010071,0.012451,0.007988,0.008974,0.018948,0.019222,0.009769,0.009159,0.001804,0.007217,0.006378,0.011018,0.021876,0.010512,0.007118,0.00536,0.00648,0.00596,1.216275,0.074875,0.00941,0.066795,0.025362,0.012173,0.003383,0.021321,0.009467,0.010108,0.01376,0.005107,0.020765,0.005171,0.0393,0.008156,0.007519,0.012424,0.014404,0.012009,0.006552,0.007872,0.009914,0.066894
"放送",0.00317,0.003551,0.004311,0.002001,0.002852,0.003282,0.004215,0.006861,0.012127,0.004396,0.008457,0.003423,0.005122,0.003257,0.005324,0.005311,0.00481,0.003523,0.004269,0.004512,0.002678,0.003431,0.003227,0.004127,0.020713,0.019086,0.002415,0.003193,0.004849,0.004734,0.003994,0.003286,0.00276,0.004912,0.003388,0.002606,0.002696,0.002727,0.00286,0.003281,0.003475,0.003165,0.003007,0.003932,0.003499,0.00502,0.005589,0.0044,0.004609,0.007332,0.005562,0.004815,0.005969,0.005556,0.006921,0.006964,0.005343,0.003823,0.003972,0.007001,0.002674,0.004062,0.003249,0.003439,0.002942,0.003647,0.005904,0.006185,0.002916,0.007177,0.013907,0.007413,0.007055,0.001167,0.004169,0.002916,0.005077,0.004339,0.008189,0.003953,0.003059,0.007206,0.001967,0.016472,1.068832,0.011815,0.239219,0.020674,0.002729,0.002712,0.004311,0.00625,0.005887,0.003233,0.002442,0.005524,0.005492,0.339874,0.004928,0.009832,0.006306,0.014476,0.015435,0.007886,0.005444,0.005738,0.009092
"情報サービス",0.009583,0.01312,0.010843,0.003813,0.008375,0.01103,0.011388,0.01199,0.012058,0.013399,0.004226,0.010753,0.011583,0.008928,0.014579,0.016601,0.013027,0.012034,0.017263,0.013789,0.009409,0.013976,0.014027,0.012781,0.024082,0.015814,0.008167,0.010461,0.013936,0.014422,0.010515,0.012268,0.010799,0.016946,0.013606,0.009809,0.010205,0.012468,0.012641,0.011305,0.012968,0.012313,0.010776,0.013109,0.017253,0.014245,0.015404,0.018724,0.024583,0.012537,0.025048,0.016007,0.017749,0.041774,0.013485,0.012101,0.012945,0.012306,0.011024,0.014493,0.008077,0.010382,0.010917,0.011648,0.012305,0.020417,0.017315,0.048843,0.010922,0.024142,0.047236,0.01159,0.008993,0.003832,0.008063,0.008067,0.016429,0.01405,0.020177,0.010102,0.016567,0.025429,0.006401,0.043842,0.024136,1.035708,0.094667,0.037244,0.022068,0.006617,0.038414,0.015471,0.025237,0.015818,0.005201,0.040749,0.017571,0.029459,0.012783,0.021448,0.023651,0.011963,0.006502,0.017563,0.012062,0.016277,0.01764
"インターネット附随サービス",0.0025,0.003196,0.003111,0.001351,0.00252,0.003348,0.003425,0.004203,0.004248,0.003986,0.002345,0.002739,0.00345,0.002519,0.003515,0.006735,0.004722,0.003233,0.003796,0.003483,0.002933,0.003221,0.003344,0.003568,0.008886,0.006502,0.002477,0.00308,0.003681,0.003082,0.003232,0.002945,0.003002,0.002966,0.003311,0.0025,0.002886,0.003021,0.003115,0.002904,0.00344,0.002904,0.003927,0.003269,0.00285,0.004259,0.004577,0.00461,0.003821,0.003849,0.006596,0.003698,0.007528,0.004322,0.00407,0.003997,0.003643,0.003982,0.00312,0.003931,0.002631,0.003585,0.003785,0.003748,0.002761,0.003131,0.003473,0.00481,0.002844,0.008895,0.008626,0.003613,0.003968,0.000754,0.003408,0.002957,0.004736,0.004037,0.004635,0.003745,0.00392,0.005073,0.002975,0.029667,0.021788,0.018117,1.143485,0.0141,0.003221,0.00177,0.0053,0.003612,0.003741,0.003452,0.001631,0.004583,0.00402,0.060938,0.005951,0.015265,0.003622,0.004354,0.003579,0.004444,0.003167,0.005627,0.021259
"映像･音声･文字情報制作",0.004702,0.005805,0.007846,0.00351,0.005211,0.004568,0.00674,0.009275,0.012684,0.007193,0.007565,0.006464,0.009672,0.005898,0.008907,0.006751,0.007178,0.00657,0.011748,0.007176,0.003843,0.005407,0.004768,0.006002,0.021393,0.018735,0.003419,0.004962,0.006491,0.008038,0.008103,0.004992,0.004536,0.008249,0.005838,0.004448,0.004203,0.004393,0.004657,0.00544,0.005889,0.005492,0.005544,0.006155,0.005949,0.007639,0.007957,0.008206,0.007616,0.009353,0.008078,0.007441,0.008515,0.00964,0.008344,0.00833,0.007015,0.005883,0.006676,0.010082,0.006036,0.007331,0.006538,0.006846,0.005895,0.005109,0.006949,0.009383,0.005664,0.009295,0.016629,0.00862,0.007457,0.001428,0.006528,0.006135,0.006807,0.006387,0.011033,0.008161,0.007265,0.009522,0.010579,0.025199,0.243533,0.021081,0.075276,1.086559,0.010302,0.006326,0.019985,0.009556,0.008106,0.013853,0.005105,0.031409,0.007892,0.280506,0.00643,0.014282,0.010854,0.012351,0.015446,0.024661,0.009269,0.008123,0.015809
"公務",0.002342,0.003479,0.001058,0.001586,0.003524,0.00346,0.004317,0.003172,0.002106,0.006989,0.003818,0.001813,0.002011,0.003167,0.001964,0.002304,0.001837,0.001451,0.001657,0.002037,0.002123,0.001601,0.001676,0.002879,0.001458,0.001793,0.002344,0.003128,0.001505,0.002304,0.002347,0.002972,0.003793,0.001736,0.003655,0.003256,0.002776,0.004841,0.003612,0.003642,0.004004,0.002353,0.002611,0.00343,0.002901,0.001873,0.001372,0.001483,0.002109,0.00166,0.001266,0.00264,0.001558,0.001499,0.001623,0.001728,0.001628,0.005879,0.003557,0.001789,0.003013,0.005506,0.006071,0.002491,0.003584,0.002648,0.002601,0.003389,0.005968,0.002273,0.001714,0.002481,0.000782,0.000238,0.002667,0.003693,0.002366,0.007055,0.003992,0.000951,0.001563,0.003142,0.000904,0.001511,0.003694,0.000877,0.00205,0.001528,1.000916,0.003204,0.002611,0.001279,0.004183,0.003505,0.001488,0.001866,0.002034,0.001842,0.001892,0.00119,0.001882,0.001989,0.002558,0.000935,0.002342,0.002185,0.247686
"教育",0.000336,0.000518,0.000756,0.000345,0.000353,0.000462,0.000864,0.000833,0.00045,0.000761,0.000154,0.000446,0.000455,0.000437,0.000708,0.000801,0.000607,0.000423,0.000567,0.000748,0.000555,0.000847,0.001001,0.000851,0.000965,0.001109,0.000334,0.000433,0.00072,0.00048,0.0004,0.000603,0.000743,0.001914,0.000674,0.000446,0.000458,0.000848,0.000397,0.000564,0.000525,0.001098,0.000584,0.001165,0.000909,0.000993,0.00155,0.002628,0.001777,0.00281,0.001827,0.001452,0.003138,0.00134,0.000909,0.000906,0.000895,0.001175,0.000511,0.000598,0.000439,0.000691,0.000588,0.000596,0.000605,0.001035,0.000844,0.000695,0.000563,0.000704,0.000878,0.000313,0.000248,0.000078,0.0074,0.000495,0.000939,0.000551,0.000656,0.000872,0.000663,0.000868,0.000451,0.007521,0.002216,0.004671,0.009326,0.002184,0.000542,1.000211,0.000608,0.000527,0.000403,0.00046,0.00023,0.000579,0.000742,0.002742,0.000712,0.001042,0.000741,0.000946,0.001365,0.000581,0.000776,0.000739,0.001123
"研究",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"医療",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007231,0,0,0.000586,0,0,0,0,0,0,0,0,0,0,0,0
"保健衛生",0.000507,0.000891,0.005852,0.000107,0.00024,0.000155,0.000214,0.000453,0.000217,0.000955,0.000112,0.000219,0.000198,0.000193,0.000191,0.000365,0.000272,0.000216,0.000364,0.000284,0.000315,0.000255,0.000267,0.000293,0.000259,0.000248,0.000308,0.00025,0.000213,0.000194,0.000269,0.000281,0.000264,0.000283,0.000277,0.000222,0.000224,0.000285,0.000248,0.000382,0.000433,0.000208,0.000197,0.000179,0.000154,0.000175,0.000167,0.000185,0.000203,0.000187,0.000159,0.000238,0.000172,0.000171,0.000206,0.000205,0.000189,0.000233,0.000167,0.000204,0.000821,0.000194,0.00023,0.000166,0.000184,0.000444,0.000638,0.000487,0.000169,0.000156,0.000286,0.000117,0.000083,0.000026,0.000271,0.000147,0.000401,0.000709,0.000574,0.000126,0.026237,0.001492,0.000129,0.001794,0.000841,0.000164,0.000841,0.000592,0.000221,0.000122,0.000176,0.013633,1.059237,0.003506,0.001587,0.00016,0.000091,0.000491,0.000151,0.000144,0.000275,0.000369,0.000129,0.000213,0.000197,0.000342,0.002835
"社会保険･社会福祉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"介護",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"他に分類されない会員制団体",0.001284,0.002331,0.002372,0.000842,0.009573,0.006014,0.004093,0.002606,0.00268,0.004064,0.002551,0.00211,0.002297,0.002112,0.003747,0.003132,0.002453,0.001909,0.004295,0.009199,0.004228,0.003542,0.003528,0.002645,0.004938,0.003366,0.00403,0.004812,0.002346,0.002657,0.00144,0.002462,0.003355,0.002455,0.001979,0.003534,0.003182,0.003001,0.002922,0.00301,0.002724,0.002542,0.002376,0.003919,0.003406,0.003023,0.002388,0.002343,0.002328,0.001848,0.002241,0.002643,0.002354,0.002518,0.001881,0.001929,0.001688,0.00255,0.00228,0.002484,0.003706,0.002163,0.003731,0.002597,0.00264,0.003984,0.007113,0.011471,0.0032,0.001492,0.003933,0.001781,0.001687,0.000359,0.002128,0.002507,0.003341,0.003486,0.00274,0.001848,0.00547,0.002898,0.000614,0.002325,0.004767,0.002101,0.003465,0.004019,0.000918,0.001027,0.005469,0.002899,0.001924,0.000999,0.001112,1.001096,0.003078,0.005025,0.003236,0.002864,0.003161,0.003227,0.002551,0.008984,0.003459,0.002348,0.006001
"物品賃貸サービス",0.016226,0.019559,0.016126,0.011192,0.012983,0.060464,0.047346,0.015338,0.012243,0.015062,0.003591,0.015911,0.014256,0.018257,0.016786,0.018374,0.013806,0.018577,0.022706,0.021421,0.034155,0.02136,0.019718,0.017453,0.010856,0.015803,0.038642,0.048482,0.016152,0.015938,0.013069,0.016904,0.021946,0.016415,0.020751,0.023376,0.019572,0.019186,0.018288,0.029762,0.024823,0.015237,0.015805,0.017277,0.019926,0.014975,0.022077,0.018573,0.02548,0.017775,0.016427,0.023089,0.017547,0.0154,0.017419,0.016653,0.016551,0.024202,0.031919,0.020539,0.062615,0.030637,0.02253,0.050077,0.069579,0.030752,0.038905,0.012667,0.015411,0.019067,0.015755,0.006722,0.005676,0.00163,0.0097,0.015246,0.150969,0.015867,0.111,0.018641,0.012104,0.01561,0.007079,0.021899,0.028434,0.019228,0.070981,0.02145,0.021188,0.00684,0.012328,0.012925,0.020464,0.015278,0.02408,0.014718,1.010172,0.022013,0.020136,0.016363,0.021525,0.012155,0.011075,0.013992,0.012152,0.017033,0.018817
"広告",0.007669,0.008565,0.010985,0.005174,0.007102,0.007658,0.010538,0.018442,0.035109,0.010753,0.024759,0.008664,0.013526,0.008366,0.014159,0.012143,0.01179,0.008709,0.01064,0.011685,0.006134,0.008433,0.007721,0.010381,0.059244,0.055522,0.005589,0.007599,0.012672,0.012625,0.010178,0.008205,0.00647,0.013238,0.00829,0.006257,0.006351,0.006394,0.006669,0.008031,0.008306,0.007764,0.006765,0.010014,0.008941,0.012839,0.014409,0.010691,0.011732,0.020247,0.013154,0.012471,0.013813,0.014388,0.018883,0.019066,0.014221,0.009136,0.010235,0.019163,0.006293,0.009941,0.007274,0.008008,0.006964,0.009144,0.015979,0.016158,0.00648,0.015862,0.037133,0.020379,0.01922,0.003095,0.009989,0.007025,0.01219,0.010241,0.02195,0.009759,0.006933,0.017659,0.003926,0.033017,0.040089,0.02569,0.052822,0.050774,0.006365,0.006924,0.009861,0.016554,0.015395,0.006883,0.005538,0.012962,0.014048,1.027721,0.011101,0.021196,0.011853,0.022188,0.020807,0.017475,0.014599,0.013984,0.013268
"自動車整備･機械修理",0.03884,0.029149,0.027955,0.033372,0.016725,0.037088,0.070667,0.023628,0.016489,0.025869,0.005789,0.026511,0.020046,0.030418,0.018609,0.0281,0.018399,0.016577,0.034085,0.040238,0.029562,0.04348,0.032142,0.030466,0.018767,0.023514,0.02612,0.035802,0.025685,0.029343,0.017936,0.024508,0.035625,0.027167,0.031751,0.03584,0.031047,0.029071,0.023428,0.04462,0.037776,0.025705,0.022545,0.0221,0.019197,0.022462,0.026209,0.027009,0.022332,0.021642,0.021693,0.022212,0.019821,0.021063,0.021874,0.021844,0.022303,0.01867,0.016631,0.023441,0.030555,0.021269,0.026701,0.027799,0.028314,0.050495,0.02621,0.038745,0.032557,0.014,0.010309,0.007187,0.005208,0.00132,0.010133,0.040546,0.232329,0.011649,0.033424,0.019348,0.015102,0.015335,0.00807,0.013116,0.020413,0.025108,0.023386,0.016929,0.021716,0.008628,0.022799,0.011201,0.019147,0.012599,0.009935,0.017844,0.118643,0.017393,1.021284,0.010196,0.020556,0.017692,0.016819,0.017365,0.013198,0.021246,0.018608
"その他の対事業所サービス",0.032982,0.044251,0.049568,0.017757,0.038977,0.071961,0.060869,0.061258,0.048386,0.055072,0.022861,0.049415,0.072496,0.038779,0.066063,0.060418,0.053861,0.06667,0.058736,0.068284,0.051424,0.059295,0.055107,0.056558,0.063956,0.07181,0.051083,0.062818,0.069177,0.055556,0.06158,0.079729,0.084442,0.053363,0.075883,0.043248,0.041077,0.055304,0.045789,0.049662,0.056035,0.050735,0.05417,0.062728,0.054769,0.064056,0.074071,0.072522,0.071037,0.063422,0.071716,0.067384,0.072217,0.08479,0.070175,0.072604,0.070702,0.052504,0.073408,0.056953,0.059206,0.104572,0.061631,0.162792,0.069501,0.086939,0.076965,0.162479,0.06906,0.102896,0.118067,0.109148,0.068698,0.012337,0.05893,0.036864,0.088853,0.059144,0.099822,0.072378,0.157904,0.157343,0.023772,0.160655,0.151122,0.236694,0.260235,0.100351,0.0967,0.049848,0.137798,0.070433,0.080806,0.077225,0.04563,0.103513,0.100892,0.15291,0.084632,1.172288,0.062227,0.062191,0.057752,0.056568,0.044609,0.06785,0.088349
"宿泊業",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"飲食サービス",0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000002,0.000001,0.000002,0,0.000001,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000003,0.000002,0.000003,0.000003,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000005,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000003,0.000002,0.000003,0.000002,0.000003,0.000004,0.000007,0.000005,0.000008,0.000005,0.000004,0.000009,0.000004,0.000002,0.000002,0.000002,0.000003,0.000001,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000003,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000001,0,0.00002,0.000001,0.000003,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.00002,0.000006,0.000013,0.000025,0.000006,0.000001,0.002723,0.000002,0.001673,0.000001,0.001593,0.005251,0.000002,0.000002,0.000007,0.000002,0.000003,0.014804,1.007136,0.000004,0.000002,0.000002,0.000002,0.000003
"洗濯･理容･美容･浴場業",0.000083,0.000129,0.000351,0.000048,0.000118,0.000142,0.000137,0.000196,0.000211,0.000181,0.00011,0.000171,0.000187,0.000116,0.000132,0.000188,0.00016,0.000133,0.000138,0.000218,0.000101,0.000109,0.000104,0.000149,0.000235,0.000159,0.000102,0.000137,0.000142,0.000127,0.000144,0.000094,0.000087,0.000095,0.000107,0.000119,0.000119,0.000107,0.000136,0.000131,0.000127,0.000131,0.00012,0.00013,0.0001,0.000126,0.000227,0.000212,0.000115,0.000179,0.000167,0.000155,0.000176,0.000237,0.000174,0.000142,0.000164,0.000188,0.000165,0.000157,0.000134,0.000106,0.000123,0.000161,0.000118,0.00015,0.00012,0.000138,0.000164,0.000152,0.000196,0.00011,0.000079,0.000018,0.003111,0.000188,0.000137,0.000225,0.000386,0.00011,0.000213,0.000145,0.000368,0.000656,0.000944,0.000135,0.000886,0.000443,0.000187,0.00019,0.000196,0.010399,0.00519,0.010953,0.009823,0.000168,0.000124,0.001265,0.000123,0.000139,0.011268,0.003078,1.021236,0.000306,0.000499,0.000165,0.001008
"娯楽サービス",0.000331,0.000392,0.0005,0.000229,0.000344,0.000335,0.000461,0.000681,0.001064,0.000491,0.000698,0.000407,0.000626,0.000383,0.000599,0.000508,0.0005,0.000414,0.000638,0.000486,0.000275,0.000368,0.000335,0.000426,0.001799,0.001625,0.000248,0.000344,0.000477,0.000529,0.000506,0.000352,0.000307,0.000549,0.000387,0.000296,0.000292,0.000305,0.000317,0.000366,0.000393,0.00036,0.000353,0.000423,0.000396,0.000528,0.000566,0.000517,0.000508,0.000705,0.000569,0.000513,0.000603,0.000626,0.000648,0.00065,0.000522,0.000413,0.000445,0.001647,0.000355,0.000477,0.000414,0.000425,0.000369,0.00037,0.000549,0.000651,0.000358,0.000704,0.001286,0.000683,0.000618,0.00011,0.000444,0.000372,0.000502,0.000458,0.00081,0.000491,0.000415,0.0007,0.000479,0.001852,0.052919,0.001339,0.012984,0.040291,0.00051,0.000478,0.000964,0.000657,0.000591,0.000669,0.00031,0.001419,0.000566,0.026959,0.000478,0.000993,0.003359,0.001353,0.001268,1.020596,0.002402,0.00072,0.001467
"その他の対個人サービス",0.000357,0.000482,0.001316,0.000291,0.001291,0.00042,0.000544,0.000601,0.000508,0.000581,0.000237,0.000409,0.000525,0.000357,0.000496,0.000473,0.000433,0.000426,0.000476,0.000436,0.000338,0.000426,0.000409,0.000488,0.000655,0.000651,0.000307,0.000439,0.000429,0.000413,0.00046,0.000418,0.00039,0.000463,0.000396,0.000376,0.000365,0.000368,0.000428,0.000459,0.000513,0.000405,0.000363,0.000427,0.000456,0.000465,0.000476,0.000475,0.000522,0.000551,0.000461,0.000522,0.000487,0.000543,0.00051,0.00053,0.000483,0.000493,0.000432,0.0005,0.000516,0.00059,0.000485,0.000762,0.000732,0.000409,0.000482,0.000752,0.000263,0.001134,0.000633,0.001512,0.000871,0.000376,0.000408,0.000529,0.000731,0.000645,0.000717,0.000449,0.000621,0.000707,0.000394,0.000921,0.002853,0.002321,0.00167,0.00519,0.000671,0.00052,0.002932,0.000722,0.000562,0.000502,0.000511,0.00305,0.001323,0.00475,0.000857,0.001404,0.003029,0.000896,0.00243,0.003407,1.00994,0.000616,0.000937
"事務用品",0.001329,0.00229,0.003494,0.002635,0.002114,0.001361,0.002269,0.00231,0.001353,0.001676,0.000336,0.002205,0.002667,0.002195,0.002573,0.002208,0.002025,0.002029,0.002245,0.002307,0.00114,0.001379,0.001523,0.001656,0.001643,0.002104,0.000992,0.001438,0.001183,0.001301,0.002843,0.002931,0.001912,0.002446,0.002271,0.001283,0.001147,0.001239,0.001747,0.001745,0.001939,0.001485,0.001372,0.001932,0.002031,0.002046,0.002158,0.002168,0.002282,0.002158,0.001853,0.002324,0.00224,0.002324,0.001634,0.001556,0.001699,0.001925,0.002534,0.002934,0.001955,0.001827,0.001211,0.003672,0.001502,0.001142,0.001262,0.002041,0.004023,0.00284,0.00457,0.002096,0.001262,0.000383,0.002527,0.002208,0.002974,0.004437,0.003565,0.006616,0.002762,0.003686,0.004389,0.004152,0.004266,0.001741,0.004329,0.004095,0.003641,0.002099,0.007589,0.0022,0.003272,0.004926,0.006112,0.006106,0.001799,0.003761,0.002528,0.00255,0.003631,0.002273,0.004841,0.003209,0.003465,1.002371,0.002081
