"","耕種農業","畜産","農業サービス","林業","漁業","石炭･原油･天然ガス","その他の鉱業","食料品","飲料","飼料･有機質肥料(別掲を除く。)","たばこ","繊維工業製品","衣服･その他の繊維既製品","木材･木製品","家具･装備品","パルプ･紙･板紙･加工紙","紙加工品","印刷･製版･製本","化学肥料","無機化学工業製品","石油化学系基礎製品","有機化学工業製品(石油化学系基礎製品･合成樹脂を除く。)","合成樹脂","化学繊維","医薬品","化学最終製品(医薬品を除く。)","石油製品","石炭製品","プラスチック製品","ゴム製品","なめし革･革製品･毛皮","ガラス･ガラス製品","セメント･セメント製品","陶磁器","その他の窯業･土石製品","銑鉄･粗鋼","鋼材","鋳鍛造品(鉄)","その他の鉄鋼製品","非鉄金属製錬･精製","非鉄金属加工製品","建設用･建築用金属製品","その他の金属製品","はん用機械","生産用機械","業務用機械","電子デバイス","その他の電子部品","産業用電気機器","民生用電気機器","電子応用装置･電気計測器","その他の電気機械","通信･映像･音響機器","電子計算機･同附属装置","乗用車","その他の自動車","自動車部品･同附属品","船舶･同修理","その他の輸送機械･同修理","その他の製造工業製品","再生資源回収･加工処理","建築","建設補修","公共事業","その他の土木建設","電力","ガス･熱供給","水道","廃棄物処理","商業","金融･保険","不動産仲介及び賃貸","住宅賃貸料","住宅賃貸料(帰属家賃)","鉄道輸送","道路輸送(自家輸送を除く。)","自家輸送","水運","航空輸送","貨物利用運送","倉庫","運輸附帯サービス","郵便･信書便","通信","放送","情報サービス","インターネット附随サービス","映像･音声･文字情報制作","公務","教育","研究","医療","保健衛生","社会保険･社会福祉","介護","他に分類されない会員制団体","物品賃貸サービス","広告","自動車整備･機械修理","その他の対事業所サービス","宿泊業","飲食サービス","洗濯･理容･美容･浴場業","娯楽サービス","その他の対個人サービス","事務用品","分類不明"
"電子デバイス",0.000537,0.000376,0.000569,0.000468,0.000337,0.00055,0.001022,0.000305,0.00024,0.0003,0.000078,0.000297,0.000324,0.000401,0.000329,0.000334,0.000232,0.000245,0.000344,0.000461,0.00015,0.000444,0.000274,0.000309,0.000246,0.000257,0.000046,0.000173,0.000301,0.000356,0.000255,0.000294,0.000435,0.000347,0.000401,0.000277,0.000296,0.000363,0.000254,0.000241,0.000266,0.000363,0.000639,0.00201,0.004069,0.05628,1.095354,0.031699,0.033052,0.093279,0.12984,0.05166,0.099224,0.147119,0.008311,0.006978,0.011649,0.001419,0.003075,0.008813,0.000437,0.000846,0.000644,0.000605,0.000719,0.000544,0.000151,0.000589,0.000465,0.000276,0.000182,0.000127,0.000091,0.000024,0.000257,0.000585,0.003251,0.00013,0.000647,0.00031,0.00024,0.000271,0.00013,0.000234,0.000497,0.000457,0.000443,0.000554,0.000672,0.000162,0.000519,0.00071,0.000523,0.000326,0.000255,0.000304,0.001977,0.000399,0.014531,0.000223,0.000307,0.00026,0.00027,0.000461,0.000265,0.002796,0.000395
"その他の電子部品",0.001817,0.001282,0.001566,0.001631,0.000924,0.001891,0.003494,0.001091,0.000974,0.001046,0.000307,0.001045,0.000897,0.001395,0.001121,0.001174,0.000866,0.001645,0.001235,0.00165,0.000519,0.001531,0.000961,0.001085,0.000995,0.001018,0.000162,0.000591,0.001024,0.001292,0.000806,0.001049,0.00152,0.001209,0.001381,0.000953,0.000995,0.00123,0.000878,0.000833,0.00111,0.001283,0.004627,0.008853,0.007944,0.044791,0.120771,1.204577,0.034926,0.038232,0.13382,0.025421,0.112568,0.09673,0.011729,0.010269,0.016734,0.003348,0.002854,0.004724,0.001467,0.001952,0.001849,0.001658,0.001674,0.001867,0.000536,0.002077,0.001673,0.000904,0.000848,0.000487,0.000356,0.000096,0.00066,0.002012,0.010953,0.000488,0.001643,0.001195,0.000864,0.000979,0.000588,0.001219,0.004891,0.00247,0.002668,0.00568,0.003535,0.000552,0.004651,0.001019,0.001251,0.000946,0.000758,0.001249,0.006006,0.003054,0.049268,0.000756,0.001109,0.000928,0.001044,0.001169,0.000903,0.035455,0.001631
"産業用電気機器",0.000908,0.000644,0.000693,0.000793,0.001627,0.00095,0.001917,0.000538,0.000358,0.000501,0.000124,0.000504,0.00038,0.000681,0.000673,0.000575,0.000389,0.000367,0.00059,0.000798,0.000263,0.000771,0.000483,0.000549,0.00039,0.000419,0.00008,0.000298,0.000568,0.000591,0.000333,0.000557,0.000772,0.000671,0.000708,0.000505,0.000518,0.000654,0.000434,0.000434,0.00046,0.001812,0.000619,0.021769,0.018252,0.011523,0.00078,0.001822,1.117782,0.019983,0.009756,0.003383,0.008088,0.008379,0.043504,0.030416,0.045421,0.015728,0.007738,0.000905,0.000718,0.002695,0.003857,0.002066,0.004629,0.000971,0.000313,0.00123,0.000785,0.000352,0.000259,0.000185,0.00016,0.000064,0.000577,0.000976,0.005626,0.000398,0.001233,0.000483,0.000415,0.000427,0.0002,0.000333,0.000543,0.000616,0.000602,0.000428,0.000644,0.000227,0.000566,0.000345,0.000503,0.00033,0.000257,0.000427,0.00297,0.000434,0.025382,0.000255,0.000481,0.000398,0.000401,0.000451,0.000336,0.000661,0.000534
"民生用電気機器",0.000203,0.000139,0.00015,0.00018,0.000089,0.000204,0.000383,0.000113,0.000082,0.000114,0.000032,0.000112,0.000086,0.000149,0.000083,0.000125,0.000086,0.000083,0.000135,0.000176,0.000058,0.000171,0.000105,0.000118,0.000093,0.000097,0.000018,0.000067,0.000109,0.000133,0.000075,0.000101,0.000166,0.000114,0.000144,0.000107,0.000111,0.000131,0.000094,0.000093,0.000097,0.000114,0.000101,0.000103,0.000089,0.000096,0.000112,0.000114,0.000093,1.055634,0.000083,0.000084,0.000074,0.000077,0.000092,0.000093,0.000095,0.000326,0.000846,0.000113,0.000184,0.00289,0.000137,0.000144,0.000145,0.000212,0.000056,0.000213,0.000178,0.00008,0.000064,0.000043,0.000031,0.000008,0.000079,0.000274,0.001272,0.000041,0.000225,0.00011,0.000085,0.00012,0.00005,0.000083,0.000226,0.000149,0.000167,0.000593,0.000532,0.000049,0.000132,0.000055,0.000107,0.000073,0.000054,0.000108,0.000743,0.00022,0.005736,0.000078,0.00011,0.000089,0.000094,0.000243,0.000085,0.000091,0.000208
"電子応用装置･電気計測器",0.000036,0.000025,0.00003,0.000031,0.000077,0.000039,0.000071,0.000023,0.000015,0.000022,0.000006,0.00002,0.000016,0.000027,0.000018,0.000022,0.000016,0.000015,0.000023,0.000031,0.00001,0.00003,0.000019,0.000021,0.000016,0.000017,0.000003,0.000012,0.000025,0.000024,0.000014,0.000021,0.000031,0.000027,0.000029,0.000019,0.00002,0.000027,0.000018,0.000017,0.000018,0.000023,0.00002,0.000397,0.001548,0.001072,0.000124,0.00003,0.001411,0.00006,1.010582,0.000025,0.000254,0.000108,0.000083,0.000061,0.000083,0.001452,0.000077,0.000023,0.00003,0.000068,0.000042,0.000144,0.000228,0.000038,0.00001,0.000044,0.000033,0.000016,0.000012,0.000009,0.000006,0.000002,0.000018,0.000039,0.000219,0.00003,0.000033,0.00002,0.000017,0.000019,0.000008,0.000015,0.000023,0.00003,0.000027,0.000018,0.000301,0.00001,0.000024,0.00004,0.000024,0.000016,0.000012,0.000018,0.000118,0.000019,0.000992,0.000031,0.00002,0.000017,0.000017,0.000019,0.000014,0.000035,0.000087
"その他の電気機械",0.00025,0.000232,0.000193,0.000197,0.000726,0.000254,0.000623,0.000188,0.000132,0.000178,0.000055,0.00015,0.000152,0.000185,0.000613,0.000187,0.000138,0.000141,0.000164,0.000227,0.000071,0.000202,0.000139,0.000171,0.000138,0.000149,0.000022,0.000084,0.000171,0.000171,0.00013,0.000156,0.000217,0.000173,0.000287,0.000153,0.000158,0.00019,0.000146,0.000133,0.000148,0.000185,0.000389,0.001176,0.001308,0.004425,0.019931,0.009505,0.007978,0.007756,0.005582,1.053108,0.011125,0.004812,0.012531,0.007296,0.003707,0.001482,0.004593,0.002355,0.000198,0.003105,0.002559,0.000957,0.001356,0.000255,0.00013,0.000455,0.000221,0.000259,0.000104,0.000107,0.000085,0.000036,0.000484,0.000267,0.001396,0.000193,0.000625,0.000211,0.000159,0.000448,0.000072,0.000133,0.000719,0.000216,0.000327,0.000635,0.000461,0.000441,0.000422,0.000155,0.000273,0.000128,0.000096,0.000156,0.000699,0.000403,0.005472,0.000156,0.00024,0.000181,0.000156,0.000505,0.000176,0.00068,0.0009
"通信･映像･音響機器",0.000054,0.000059,0.000067,0.000078,0.000196,0.000058,0.000087,0.000071,0.000063,0.000063,0.000019,0.000048,0.000053,0.00006,0.000058,0.000062,0.000054,0.000048,0.000045,0.000054,0.000019,0.000046,0.000037,0.000047,0.0001,0.000058,0.000008,0.000027,0.000049,0.000061,0.000067,0.000053,0.000061,0.000049,0.000064,0.000034,0.000037,0.000049,0.000047,0.000032,0.000041,0.000096,0.00005,0.000405,0.00012,0.000065,0.000084,0.000068,0.000077,0.000063,0.000075,0.000067,1.005271,0.000121,0.007442,0.003749,0.000066,0.003213,0.000461,0.00009,0.000116,0.000655,0.000273,0.001159,0.001252,0.000061,0.000041,0.000097,0.000062,0.00018,0.00012,0.000156,0.000087,0.000013,0.000092,0.000138,0.000194,0.000115,0.000113,0.000139,0.000078,0.000094,0.000027,0.000072,0.000173,0.000256,0.000148,0.000222,0.000753,0.000041,0.00017,0.00006,0.000052,0.000066,0.000031,0.000093,0.000157,0.000258,0.000642,0.000305,0.000061,0.000134,0.00005,0.000167,0.000052,0.000084,0.000228
"電子計算機･同附属装置",0.000034,0.00003,0.00003,0.000028,0.000017,0.000083,0.000084,0.000023,0.000018,0.000022,0.000006,0.000021,0.000019,0.000031,0.000021,0.000024,0.000019,0.000025,0.000022,0.00003,0.00001,0.000024,0.000016,0.00002,0.000017,0.000019,0.000003,0.000017,0.000022,0.000025,0.000016,0.00002,0.000032,0.00002,0.000029,0.00002,0.00002,0.000025,0.000021,0.000019,0.00002,0.000022,0.000022,0.000024,0.000063,0.00002,0.000028,0.000025,0.00003,0.00002,0.000019,0.000025,0.000045,1.015875,0.000022,0.000021,0.000021,0.000029,0.000033,0.000028,0.00008,0.00004,0.000034,0.000064,0.000085,0.000031,0.000017,0.000032,0.000031,0.000027,0.000022,0.00001,0.000009,0.000002,0.000013,0.000036,0.000278,0.000011,0.000123,0.000029,0.000019,0.000024,0.000012,0.000053,0.00008,0.000034,0.000099,0.00003,0.000033,0.00001,0.000024,0.000017,0.000031,0.000022,0.00003,0.000024,0.001181,0.000044,0.000606,0.000022,0.00003,0.000019,0.000019,0.000022,0.000018,0.000021,0.000029
"乗用車",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"その他の自動車",0.000124,0.000082,0.00009,0.000109,0.000046,0.000122,0.000233,0.000065,0.000046,0.000067,0.000018,0.000067,0.000049,0.000089,0.000047,0.000074,0.00005,0.000048,0.000079,0.000106,0.000035,0.000104,0.000063,0.00007,0.000051,0.000054,0.000011,0.000039,0.000064,0.000079,0.000043,0.000059,0.000099,0.000067,0.000086,0.000064,0.000067,0.000078,0.000055,0.000055,0.000058,0.000068,0.00006,0.000061,0.000052,0.000056,0.000066,0.000067,0.000054,0.000048,0.000049,0.000048,0.000043,0.000044,0.000053,1.041589,0.000056,0.000047,0.00004,0.000063,0.000097,0.000062,0.000081,0.000083,0.000084,0.000129,0.000032,0.000128,0.000107,0.000045,0.000033,0.000023,0.000017,0.000004,0.00003,0.000136,0.000778,0.000021,0.00009,0.000063,0.000048,0.00005,0.000025,0.000042,0.000067,0.000084,0.000077,0.000051,0.000416,0.000028,0.000074,0.00003,0.000063,0.00004,0.000031,0.000056,0.000411,0.000055,0.003555,0.000033,0.000062,0.00005,0.000053,0.000055,0.000041,0.000051,0.000143
"自動車部品･同附属品",0.007607,0.005028,0.005534,0.006695,0.002803,0.007498,0.014351,0.003987,0.002834,0.00402,0.00102,0.004111,0.003041,0.005473,0.002903,0.004525,0.003046,0.002944,0.004868,0.006522,0.002151,0.006385,0.003875,0.00431,0.003153,0.003312,0.000656,0.002423,0.003961,0.004879,0.002648,0.003639,0.006084,0.004123,0.005277,0.003935,0.004085,0.004766,0.003376,0.003391,0.003529,0.004173,0.003651,0.003712,0.004073,0.003455,0.004089,0.004162,0.003314,0.00299,0.003008,0.002934,0.002639,0.002741,0.880706,0.82599,1.595093,0.002827,0.071862,0.003867,0.005965,0.003735,0.00493,0.005098,0.005132,0.007933,0.001936,0.007821,0.006554,0.002762,0.002064,0.001405,0.001023,0.000253,0.004107,0.008315,0.048152,0.0012,0.010792,0.003925,0.002974,0.003116,0.00161,0.002604,0.004094,0.005173,0.004727,0.003198,0.004857,0.001669,0.004568,0.001867,0.003795,0.002408,0.001876,0.003485,0.025304,0.003395,0.219197,0.002029,0.003836,0.003081,0.003232,0.003375,0.002524,0.003143,0.003757
"船舶･同修理",0.000046,0.000284,0.000032,0.000063,0.049338,0.000028,0.000103,0.002036,0.000147,0.000609,0.000011,0.000027,0.000031,0.000058,0.000039,0.00009,0.000045,0.000029,0.000077,0.000081,0.000061,0.00006,0.000052,0.000057,0.000047,0.000069,0.00005,0.000204,0.000026,0.000027,0.000132,0.000057,0.000101,0.000054,0.000072,0.000116,0.00009,0.000093,0.000096,0.0002,0.000087,0.000059,0.000048,0.000037,0.000032,0.000024,0.000021,0.000027,0.000034,0.000027,0.000017,0.000033,0.000021,0.000018,0.000052,0.000055,0.00004,1.138061,0.000027,0.000612,0.000866,0.000036,0.000038,0.000043,0.000047,0.00007,0.000053,0.00002,0.000026,0.000017,0.00001,0.000008,0.000004,0.000001,0.000038,0.000051,0.000147,0.017734,0.000193,0.000032,0.000016,0.000617,0.000024,0.00001,0.000019,0.000014,0.000014,0.000028,0.001283,0.00011,0.000078,0.000033,0.000015,0.000068,0.000121,0.000018,0.000022,0.000018,0.000025,0.00001,0.000317,0.000599,0.000017,0.000034,0.000048,0.000104,0.000345
"その他の輸送機械･同修理",0.000399,0.000348,0.000447,0.00036,0.000287,0.000884,0.000987,0.000355,0.000273,0.000373,0.000119,0.000439,0.000521,0.000387,0.000435,0.000439,0.000431,0.000476,0.000369,0.000437,0.000185,0.000422,0.00036,0.000374,0.000774,0.000441,0.000057,0.000194,0.000485,0.00043,0.00037,0.000429,0.000438,0.000452,0.000579,0.000263,0.000306,0.000377,0.000307,0.000249,0.0003,0.000523,0.000359,0.000426,0.000421,0.000454,0.000492,0.000499,0.000403,0.000439,0.000539,0.000372,0.00068,0.000439,0.000338,0.000323,0.00034,0.000352,1.251543,0.00045,0.000407,0.000381,0.000465,0.000395,0.000379,0.000402,0.00018,0.00057,0.001168,0.000687,0.00077,0.000225,0.000144,0.000065,0.041605,0.000467,0.001887,0.000314,0.095499,0.000661,0.000312,0.001335,0.001806,0.000474,0.000972,0.000648,0.000818,0.001354,0.003781,0.000523,0.000926,0.000358,0.000407,0.000272,0.000194,0.000752,0.001078,0.000877,0.007217,0.000405,0.000488,0.000419,0.000395,0.000462,0.000568,0.000475,0.002172
"その他の製造工業製品",0.000459,0.000578,0.000695,0.00057,0.004138,0.001457,0.001856,0.000936,0.001474,0.000562,0.000205,0.000727,0.012012,0.001613,0.006355,0.00098,0.000686,0.00062,0.000501,0.000586,0.000156,0.000718,0.000448,0.000522,0.000741,0.000899,0.000052,0.000263,0.000631,0.000716,0.006152,0.002448,0.000677,0.00331,0.001721,0.000339,0.001424,0.002157,0.001037,0.000344,0.000988,0.000745,0.000704,0.000742,0.001713,0.001563,0.001005,0.001595,0.001301,0.000764,0.002405,0.001032,0.001844,0.001231,0.00124,0.001232,0.001115,0.001138,0.000824,1.027937,0.000703,0.001621,0.003791,0.002865,0.002888,0.000428,0.000415,0.00141,0.000994,0.000956,0.001205,0.000612,0.000447,0.000139,0.000577,0.000586,0.001384,0.000666,0.001148,0.000939,0.000839,0.001045,0.000609,0.002035,0.003621,0.005151,0.002907,0.006561,0.001603,0.002135,0.006836,0.000721,0.001131,0.002965,0.00206,0.004196,0.00509,0.004217,0.001469,0.002989,0.002201,0.00197,0.003381,0.004394,0.00573,0.085651,0.001232
"再生資源回収･加工処理",0.002436,0.00451,0.000836,0.007036,0.000695,0.000993,0.000651,0.001349,0.004662,0.003086,0.000306,0.001244,0.000788,0.007785,0.002998,0.027938,0.007382,0.004044,0.032745,0.004013,0.00319,0.002982,0.00183,0.002537,0.001049,0.001667,0.000131,0.014614,0.003108,0.00129,0.000778,0.01542,0.005284,0.01606,0.004562,0.02263,0.017478,0.01168,0.009688,0.048561,0.036321,0.006433,0.005556,0.003636,0.002724,0.002439,0.001998,0.004035,0.004041,0.003045,0.001676,0.004088,0.002697,0.001632,0.003473,0.003629,0.004023,0.004377,0.002046,0.002312,1.000618,0.002127,0.00216,0.00192,0.002424,0.008266,0.005601,0.000813,0.000822,0.00039,0.000286,0.000232,0.00015,0.000051,0.000666,0.000687,0.000556,0.000226,0.000462,0.000246,0.000682,0.000604,0.000215,0.000329,0.000712,0.000412,0.000461,0.002256,0.000346,0.000395,0.000605,0.000414,0.000485,0.000509,0.000392,0.000535,0.000294,0.000925,0.001454,0.000239,0.000922,0.001153,0.000556,0.000537,0.000454,0.005903,0.000592
"建築",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"建設補修",0.006163,0.004621,0.003713,0.002761,0.002725,0.00589,0.008123,0.003686,0.003045,0.003592,0.00087,0.007016,0.005147,0.003277,0.005072,0.012512,0.007995,0.005069,0.006092,0.009623,0.003517,0.008026,0.008942,0.01324,0.004098,0.006726,0.000573,0.003115,0.007665,0.004618,0.003092,0.006821,0.009616,0.00697,0.009051,0.01078,0.010745,0.011007,0.008777,0.005666,0.005752,0.00944,0.006864,0.005003,0.004603,0.003981,0.004695,0.008356,0.005138,0.004571,0.003694,0.004929,0.004717,0.003828,0.003851,0.004448,0.004108,0.00537,0.004841,0.004841,0.00273,0.003716,1.004681,0.003123,0.00315,0.014916,0.025733,0.0345,0.00562,0.004989,0.004058,0.005358,0.011861,0.010397,0.016885,0.002092,0.015387,0.003545,0.0046,0.005944,0.014043,0.012824,0.002456,0.006795,0.015038,0.00228,0.012323,0.00601,0.009771,0.007824,0.005935,0.003747,0.003263,0.005467,0.003856,0.003546,0.003017,0.007256,0.00337,0.002572,0.005959,0.004573,0.004996,0.006347,0.004807,0.006204,0.004588
"公共事業",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"その他の土木建設",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"電力",0.022148,0.027691,0.042631,0.013913,0.018174,0.07542,0.043142,0.029352,0.024904,0.025596,0.006731,0.063478,0.042036,0.033696,0.033929,0.153923,0.062761,0.053213,0.077056,0.185558,0.021611,0.065379,0.046053,0.105795,0.026364,0.041026,0.009719,0.019051,0.054465,0.048021,0.023299,0.066828,0.077979,0.052632,0.063885,0.079819,0.08832,0.15129,0.065118,0.06155,0.051202,0.045744,0.051013,0.037192,0.031604,0.026925,0.050803,0.046641,0.030562,0.029173,0.022073,0.036277,0.024998,0.023451,0.03704,0.035763,0.040721,0.049381,0.032473,0.026053,0.037516,0.020143,0.021596,0.016524,0.02104,1.113097,0.024524,0.058262,0.084299,0.025563,0.010386,0.019305,0.009612,0.00123,0.066198,0.008656,0.016411,0.006477,0.014013,0.009243,0.058407,0.015909,0.009502,0.018501,0.01784,0.008983,0.015694,0.025599,0.017422,0.027528,0.018708,0.016562,0.020876,0.025491,0.018472,0.012043,0.008317,0.020455,0.0214,0.008258,0.05615,0.035934,0.038825,0.041068,0.027323,0.049323,0.017221
"ガス･熱供給",0.002053,0.002103,0.002523,0.001217,0.001541,0.001593,0.001348,0.005373,0.005943,0.003557,0.000341,0.01454,0.005134,0.001338,0.002967,0.004194,0.003565,0.002563,0.018004,0.004322,0.000482,0.003162,0.002739,0.003322,0.005047,0.004841,0.00013,0.001135,0.008455,0.007921,0.002465,0.016317,0.001703,0.020462,0.006123,0.002911,0.009414,0.020065,0.005964,0.001327,0.004686,0.005848,0.007272,0.004407,0.003645,0.003882,0.004414,0.004418,0.003458,0.002799,0.002036,0.004812,0.003,0.002518,0.007439,0.010955,0.008597,0.005895,0.006535,0.003191,0.004058,0.002857,0.003339,0.002021,0.002339,0.002308,1.01185,0.003259,0.004598,0.005004,0.001538,0.00261,0.000775,0.000182,0.001481,0.001165,0.002503,0.001095,0.00183,0.001406,0.001134,0.00169,0.001364,0.001859,0.002193,0.001211,0.002572,0.001959,0.003468,0.005542,0.003007,0.00339,0.004238,0.007747,0.006477,0.002616,0.001176,0.001915,0.005448,0.002548,0.020259,0.019717,0.01028,0.002603,0.006231,0.003725,0.001902
"水道",0.001899,0.00321,0.003035,0.001121,0.00147,0.005851,0.005878,0.004037,0.00364,0.002152,0.001741,0.004479,0.003094,0.001772,0.002116,0.007465,0.004226,0.002401,0.0061,0.005931,0.001713,0.005767,0.004845,0.006525,0.004988,0.003211,0.000519,0.002824,0.003028,0.002108,0.001831,0.003225,0.002723,0.002145,0.002418,0.001508,0.003305,0.00248,0.002454,0.002153,0.001958,0.002212,0.002132,0.001927,0.001765,0.001984,0.003647,0.002844,0.001854,0.002024,0.001592,0.002593,0.001622,0.001668,0.001864,0.001862,0.001754,0.002318,0.002146,0.002428,0.004558,0.002081,0.002975,0.001897,0.00199,0.00122,0.003441,1.099575,0.010919,0.003564,0.002224,0.002706,0.000915,0.000231,0.0083,0.001717,0.012999,0.001403,0.002005,0.001946,0.002779,0.004484,0.001295,0.006761,0.002477,0.001161,0.003448,0.002845,0.005366,0.010293,0.010806,0.00594,0.005024,0.007603,0.008781,0.003519,0.001106,0.002125,0.002163,0.001585,0.015123,0.012167,0.018441,0.006153,0.006056,0.003486,0.004201
"廃棄物処理",0.001475,0.002705,0.003256,0.000904,0.0012,0.005315,0.003753,0.002691,0.001407,0.002556,0.001035,0.002183,0.001845,0.001635,0.001552,0.004804,0.002772,0.002257,0.008119,0.008381,0.00204,0.003656,0.002644,0.006386,0.00552,0.003518,0.000244,0.000774,0.001683,0.0018,0.001416,0.002922,0.005319,0.001875,0.004922,0.002191,0.002039,0.002916,0.001782,0.001433,0.00164,0.001542,0.001432,0.001586,0.001162,0.001656,0.002269,0.002177,0.001352,0.001229,0.001157,0.002115,0.001441,0.001337,0.00126,0.001365,0.001294,0.002778,0.005522,0.00144,0.002079,0.001886,0.001714,0.005857,0.006955,0.013856,0.00236,0.003751,1.002339,0.002498,0.004321,0.001108,0.000667,0.000351,0.02445,0.003139,0.002028,0.002999,0.00367,0.00482,0.002983,0.007146,0.002147,0.010353,0.009212,0.000975,0.006237,0.003158,0.028164,0.006857,0.004529,0.004926,0.008092,0.005167,0.005066,0.001164,0.001246,0.004254,0.001823,0.000796,0.04933,0.017644,0.013549,0.012686,0.01538,0.002445,0.022961
"商業",0.112043,0.133539,0.072217,0.0439,0.090662,0.029939,0.065563,0.137474,0.088243,0.160148,0.013997,0.085852,0.113901,0.090496,0.108766,0.132611,0.137963,0.102913,0.052805,0.057175,0.020564,0.057639,0.054266,0.079746,0.062731,0.091931,0.010475,0.037784,0.092763,0.078298,0.127126,0.059488,0.05014,0.065997,0.060392,0.034557,0.047542,0.054108,0.103177,0.03244,0.067981,0.081738,0.069263,0.07206,0.067389,0.075338,0.071115,0.067214,0.083388,0.088986,0.061127,0.079766,0.072561,0.066077,0.090586,0.085404,0.109911,0.093321,0.064201,0.120369,0.021831,0.086602,0.102474,0.061779,0.061352,0.028354,0.032872,0.039348,0.028906,1.023904,0.016482,0.007938,0.008631,0.003229,0.013463,0.021161,0.145265,0.022056,0.027726,0.017031,0.018378,0.023593,0.013764,0.017695,0.029406,0.027896,0.026255,0.065333,0.021675,0.017984,0.049152,0.078679,0.03242,0.042417,0.037371,0.056763,0.031797,0.038734,0.099872,0.018742,0.079322,0.16225,0.04547,0.035085,0.043965,0.306812,0.025579
"金融･保険",0.015221,0.016696,0.020693,0.014511,0.018471,0.038495,0.062906,0.015595,0.019988,0.015462,0.007285,0.02966,0.029045,0.017345,0.025278,0.023146,0.021329,0.018959,0.018425,0.017304,0.00948,0.01673,0.014283,0.014767,0.013875,0.018114,0.004557,0.009308,0.012659,0.013689,0.014213,0.018279,0.020678,0.026743,0.017829,0.014028,0.015384,0.017511,0.018167,0.018534,0.016838,0.025366,0.018831,0.01578,0.015668,0.019361,0.014297,0.016092,0.014498,0.01608,0.013293,0.016347,0.013884,0.015393,0.014816,0.014122,0.013665,0.026864,0.017665,0.037158,0.015319,0.022763,0.01883,0.02707,0.025451,0.025395,0.01122,0.033116,0.03443,0.025684,1.052674,0.096076,0.076721,0.076991,0.053201,0.015793,0.059595,0.041769,0.029891,0.031043,0.01707,0.017318,0.005913,0.016374,0.016166,0.012896,0.020716,0.015524,0.026846,0.014985,0.010174,0.013723,0.042697,0.027792,0.011062,0.033991,0.043648,0.013696,0.01691,0.008462,0.031813,0.017298,0.011118,0.01583,0.012868,0.020484,0.018765
"不動産仲介及び賃貸",0.008997,0.011249,0.026497,0.005214,0.007531,0.025597,0.0169,0.012555,0.008844,0.012906,0.002344,0.009441,0.012396,0.008778,0.013054,0.012448,0.01151,0.012456,0.007625,0.00936,0.004778,0.008064,0.007937,0.009384,0.010986,0.009903,0.001974,0.004786,0.011057,0.008979,0.009698,0.009621,0.01177,0.0096,0.008963,0.005955,0.007394,0.010843,0.009632,0.006106,0.007363,0.014168,0.00904,0.009452,0.008996,0.008255,0.007572,0.008147,0.009272,0.009957,0.007745,0.010983,0.008918,0.00878,0.008476,0.007957,0.008171,0.010302,0.007121,0.010489,0.01341,0.015709,0.01169,0.009442,0.010147,0.010582,0.014969,0.0092,0.00745,0.034677,0.02225,1.044305,0.108043,0.010081,0.006676,0.015044,0.031045,0.059652,0.017048,0.100652,0.080932,0.030592,0.019267,0.01958,0.023039,0.043541,0.070589,0.030651,0.006541,0.004407,0.0241,0.027152,0.020365,0.010301,0.014939,0.026544,0.018379,0.019423,0.010211,0.014371,0.020766,0.020249,0.034687,0.01318,0.027516,0.015865,0.040358
"住宅賃貸料",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
