"","耕種農業","畜産","農業サービス","林業","漁業","石炭･原油･天然ガス","その他の鉱業","食料品","飲料","飼料･有機質肥料(別掲を除く。)","たばこ","繊維工業製品","衣服･その他の繊維既製品","木材･木製品","家具･装備品","パルプ･紙･板紙･加工紙","紙加工品","印刷･製版･製本","化学肥料","無機化学工業製品","石油化学系基礎製品","有機化学工業製品(石油化学系基礎製品･合成樹脂を除く。)","合成樹脂","化学繊維","医薬品","化学最終製品(医薬品を除く。)","石油製品","石炭製品","プラスチック製品","ゴム製品","なめし革･革製品･毛皮","ガラス･ガラス製品","セメント･セメント製品","陶磁器","その他の窯業･土石製品","銑鉄･粗鋼","鋼材","鋳鍛造品(鉄)","その他の鉄鋼製品","非鉄金属製錬･精製","非鉄金属加工製品","建設用･建築用金属製品","その他の金属製品","はん用機械","生産用機械","業務用機械","電子デバイス","その他の電子部品","産業用電気機器","民生用電気機器","電子応用装置･電気計測器","その他の電気機械","通信･映像･音響機器","電子計算機･同附属装置","乗用車","その他の自動車","自動車部品･同附属品","船舶･同修理","その他の輸送機械･同修理","その他の製造工業製品","再生資源回収･加工処理","建築","建設補修","公共事業","その他の土木建設","電力","ガス･熱供給","水道","廃棄物処理","商業","金融･保険","不動産仲介及び賃貸","住宅賃貸料","住宅賃貸料(帰属家賃)","鉄道輸送","道路輸送(自家輸送を除く。)","自家輸送","水運","航空輸送","貨物利用運送","倉庫","運輸附帯サービス","郵便･信書便","通信","放送","情報サービス","インターネット附随サービス","映像･音声･文字情報制作","公務","教育","研究","医療","保健衛生","社会保険･社会福祉","介護","他に分類されない会員制団体","物品賃貸サービス","広告","自動車整備･機械修理","その他の対事業所サービス","宿泊業","飲食サービス","洗濯･理容･美容･浴場業","娯楽サービス","その他の対個人サービス","事務用品","分類不明"
"洗濯･理容･美容･浴場業",0.000001,0,0.000251,0.000001,0.000033,0.000053,0.000036,0.000073,0.000099,0.000042,0.000052,0.000066,0.000073,0.000037,0.000033,0.000053,0.000047,0.000045,0.000026,0.000104,0.000001,0.000011,0.000009,0.000049,0.00008,0.000007,0.000004,0.000015,0.000039,0.000038,0.000041,0.000003,0.000004,0,0.00001,0.000021,0.000018,0.000012,0.000035,0.000022,0.000013,0.000033,0.000038,0.000038,0.000016,0.000017,0.000094,0.000087,0.000012,0.000045,0.000028,0.000041,0.000027,0.000089,0.000033,0.000007,0.000043,0.000071,0.000054,0.000049,0.000003,0.00001,0.000018,0.000078,0.000037,0.00005,0.000008,0.00004,0.000049,0.000062,0.000062,0.000039,0.000022,0,0.002982,0.000131,0.00001,0.000066,0.000247,0.000039,0.000027,0.000058,0.000304,0.000434,0.000657,0.00004,0.000471,0.000259,0.000111,0.000122,0.00009,0.009958,0.004721,0.01064,0.00955,0.000067,0.000058,0.000808,0.000019,0.000063,0.010899,0.002867,0.020713,0.000224,0.000415,0,0.000792
"娯楽サービス",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000872,0,0,0,0,0,0,0,0,0,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127,0.040363,0,0.000219,0.035458,0,0.000105,0.000011,0,0,0,0,0,0,0.002672,0,0,0.002604,0.00023,0,0.018949,0.001736,0,0.000457
"その他の対個人サービス",0.000008,0,0.000995,0.000104,0.000938,0.000085,0.000161,0.000097,0.000088,0.000087,0.000045,0.00006,0.000114,0.000038,0.000092,0.000037,0.000049,0.000091,0.00008,0.000053,0.000021,0.000056,0.000055,0.00012,0.000103,0.000069,0.000009,0.00004,0.000046,0.000065,0.000064,0.000085,0.000055,0.000112,0.000059,0.000042,0.000035,0.000054,0.000066,0.000055,0.000088,0.000061,0.000056,0.00008,0.000118,0.000092,0.000078,0.000078,0.000101,0.000116,0.00006,0.000116,0.000081,0.000076,0.000049,0.000079,0.000054,0.000113,0.000064,0.00006,0.000075,0.000188,0.000119,0.000328,0.000366,0.000033,0.000061,0.000235,0,0.000764,0.000137,0.001166,0.000519,0.000305,0.00017,0.000311,0,0.000145,0.00013,0.000091,0.000203,0.000284,0.000201,0.000295,0.00112,0.001695,0.000203,0.004149,0.000376,0.000342,0.002436,0.000323,0.000203,0.000177,0.000281,0.002521,0.000949,0.002644,0.000447,0.000975,0.002564,0.000382,0.002014,0.002948,0.009557,0,0.000416
"事務用品",0.000218,0.000747,0.002662,0.001815,0.001119,0.000455,0.000907,0.000793,0.000329,0.000024,0.000003,0.000929,0.001277,0.000802,0.001242,0.000589,0.000712,0.000992,0.000869,0.001031,0.000102,0.000198,0.000407,0.000514,0.000548,0.000713,0.000015,0.000119,0.000125,0.000332,0.00141,0.001792,0.000779,0.001324,0.001212,0.000113,0.000081,0.00029,0.00068,0.000173,0.00047,0.000385,0.000425,0.000837,0.000963,0.000791,0.000834,0.000791,0.000963,0.00074,0.00049,0.001007,0.000881,0.000846,0.000128,0.000133,0.000332,0.000678,0.001098,0.001561,0.000241,0.000639,0.000025,0.00252,0.000466,0.000032,0.000108,0.000917,0.003251,0.002052,0.003622,0.001242,0.000513,0,0.001619,0.001624,0.000819,0.001854,0.001561,0.005791,0.001912,0.002828,0.003764,0.002639,0.002248,0.000691,0.001914,0.00255,0.002862,0.001657,0.00661,0.001245,0.002296,0.004132,0.005554,0.00503,0.000884,0.001076,0.001216,0.001828,0.002222,0.000867,0.004002,0.002405,0.002739,0,0.000204
"分類不明",0.005589,0.000159,0.000643,0.003289,0.008324,0.010469,0.012756,0.005144,0.003957,0.018824,0.0143,0.001866,0.003184,0.007229,0.001755,0.001763,0.002213,0.001984,0.000249,0.001835,0.0001,0.000307,0.001026,0.00618,0.002116,0.001891,0.000237,0.00155,0.001381,0.004947,0.003912,0.006584,0.008893,0.001245,0.009322,0.003427,0.001743,0.013019,0.00672,0.003448,0.005898,0.002256,0.004601,0.007251,0.005766,0.0025,0.000875,0.000538,0.002424,0.000915,0.000807,0.004654,0.001313,0.001391,0.000372,0.000879,0.000392,0.01487,0.006803,0.001808,0.001905,0.016981,0.019128,0.005105,0.009241,0.003053,0.001821,0.008988,0.021142,0.006805,0.004665,0.008039,0.00091,0.000081,0.007034,0.012732,0,0.013486,0.00722,0.000889,0.00304,0.009915,0.00124,0.002884,0.010562,0.000857,0.001454,0.002066,0.000936,0.011277,0.007575,0.001804,0.01368,0.011707,0.00387,0.004595,0.005836,0.00024,0.002353,0.003054,0.001803,0.00162,0.00729,0.001143,0.006705,0.000499,0
"内生部門計",0.4544,0.754725,0.366265,0.334981,0.449383,0.385463,0.506919,0.69222,0.485627,0.816157,0.142172,0.605552,0.591853,0.58127,0.603692,0.747844,0.579313,0.463686,0.683663,0.626936,0.907533,0.758728,0.741082,0.654238,0.47169,0.663581,0.685932,0.836997,0.642225,0.532437,0.598642,0.521192,0.520618,0.524039,0.497078,0.711547,0.776044,0.575035,0.719381,0.731408,0.769218,0.60456,0.521336,0.558219,0.537825,0.585027,0.606125,0.63959,0.630165,0.673267,0.616828,0.637231,0.630074,0.677848,0.829265,0.80149,0.739319,0.658202,0.626135,0.588984,0.673429,0.54233,0.555896,0.509722,0.491363,0.634306,0.679099,0.500968,0.338256,0.301124,0.324591,0.27365,0.25847,0.097558,0.319572,0.242388,1,0.702313,0.820892,0.314804,0.362412,0.339992,0.217308,0.461377,0.580393,0.403096,0.748619,0.550437,0.291702,0.179436,0.387544,0.431055,0.355268,0.299273,0.228042,0.399609,0.326715,0.709376,0.619923,0.270656,0.514944,0.597294,0.317959,0.296095,0.281461,1,0.588244
"家計外消費支出(行)",0.002356,0.00122,0.011693,0.008497,0.028544,0.031889,0.047293,0.009535,0.009807,0.003601,0.002149,0.011909,0.012751,0.008425,0.01572,0.018709,0.021548,0.02016,0.040664,0.013042,0.001297,0.013536,0.006651,0.018472,0.016305,0.015315,0.002976,0.007404,0.018413,0.01477,0.020878,0.016458,0.014917,0.014645,0.020453,0.01832,0.003062,0.00648,0.002748,0.010922,0.01077,0.018365,0.014012,0.016219,0.015918,0.018745,0.015989,0.015288,0.01536,0.009786,0.026251,0.014913,0.011345,0.032201,0.007945,0.007855,0.007142,0.019061,0.010507,0.019745,0.008901,0.024587,0.014874,0.020669,0.013005,0.009567,0.011633,0.014148,0.02457,0.023924,0.030276,0.011084,0.010203,0,0.016684,0.017049,0,0.021575,0.010995,0.03321,0.015928,0.027882,0.03068,0.008155,0.015644,0.022337,0.001903,0.044283,0.010928,0.005776,0.015167,0.007317,0.017453,0.021314,0.016811,0.037208,0.006785,0.022537,0.011746,0.016979,0.022586,0.015319,0.04449,0.023403,0.023451,0,0.004168
"雇用者所得",0.077992,0.054964,0.37344,0.251678,0.178851,0.117835,0.23031,0.151958,0.094289,0.055016,0.034045,0.239214,0.263231,0.164016,0.25202,0.087329,0.217695,0.268027,0.079088,0.116811,0.019135,0.074865,0.075797,0.132296,0.086285,0.129041,0.00926,0.036533,0.22356,0.230227,0.243563,0.228262,0.201534,0.293429,0.230068,0.029649,0.057057,0.180379,0.10615,0.04452,0.137763,0.229433,0.319389,0.22913,0.238651,0.20197,0.130456,0.274828,0.21774,0.139108,0.210105,0.168936,0.210754,0.155697,0.064826,0.093328,0.155154,0.168388,0.204096,0.246971,0.2362,0.335506,0.334068,0.339758,0.435687,0.076788,0.087739,0.143536,0.480259,0.389807,0.312061,0.161321,0.156437,0,0.238271,0.530338,0,0.118007,0.113958,0.319295,0.227792,0.275381,0.663443,0.062327,0.135474,0.359578,0.163511,0.234906,0.360444,0.592277,0.395215,0.448326,0.536026,0.635001,0.635378,0.496703,0.125112,0.139349,0.278447,0.441134,0.245244,0.281422,0.266098,0.232484,0.292236,0,0.012664
"営業余剰",0.325024,0.067286,0.131241,0.323209,0.151471,0.142849,0.076133,0.081752,0.135152,0.086015,0.128012,-0.078889,-0.00246,0.136339,0.057257,0.054296,0.089775,0.09634,0.072728,0.098369,0.00405,0.001063,0.031232,0.053974,0.136136,0.070076,0.041735,0.034259,-0.006795,0.037461,0.070285,0.065937,0.115356,0.017129,0.13616,0.112671,0.130142,0.145328,0.12859,0.170904,0.005976,0.045749,0.024601,0.088744,0.095323,0.033146,0.000227,-0.095542,-0.035799,-0.005705,-0.039912,0.037287,-0.042091,-0.093006,0.032418,-0.000225,0.002961,0.03178,0.024052,0.020662,-0.004829,0.031951,0.035117,0.016777,0.021289,0.025479,0.043272,0.131698,0.057348,0.155125,0.25349,0.180385,0.262666,0.493127,0.049629,0.050455,0,0.035986,0.002373,0.062389,0.053222,0.2002,0.005539,0.242308,0.16691,0.095468,0.022557,0.091852,0,0.003114,0.037897,0.042294,0.032928,0.01255,0.031691,-0.006952,0.105873,0.022088,0.031244,0.115764,0.055172,0.025497,0.185249,0.21858,0.148146,0,0.333438
"資本減耗引当",0.199835,0.117158,0.087045,0.093698,0.140861,0.172203,0.09218,0.0503,0.063861,0.024339,0.050755,0.177249,0.088194,0.075885,0.045164,0.076462,0.062249,0.11442,0.097155,0.128095,0.05441,0.131737,0.131327,0.114774,0.2625,0.102017,0.022924,0.076782,0.08394,0.158621,0.041222,0.145479,0.105863,0.127984,0.091902,0.099334,0.030243,0.049323,0.023627,0.034553,0.069005,0.073254,0.091619,0.099599,0.104376,0.14781,0.238525,0.154461,0.168253,0.178985,0.182076,0.133151,0.175795,0.215154,0.086454,0.102131,0.093713,0.100122,0.097471,0.116241,0.020789,0.02766,0.025142,0.074688,0.040756,0.217612,0.158808,0.193774,0.05274,0.08888,0.073357,0.292414,0.275345,0.366403,0.335192,0.081138,0,0.110771,0.139185,0.168752,0.219738,0.091933,0.060903,0.188405,0.064355,0.087657,0.031743,0.059254,0,0.082016,0.068422,0.070917,0.034433,0.023712,0.075841,0.061622,0.421973,0.081875,0.034537,0.090266,0.134297,0.047945,0.134237,0.13777,0.156496,0,0.04904
"資本減耗引当(社会資本等減耗分)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020872,0.027731,0,0,0,0,0,0,0,0,0,0,0,0,0.000921,0,0,0,0,0,0,0.335067,0.128033,0.082828,0,0.001637,0.002995,0,0,0,0,0,0,0,0,0,0,0,0,0
"間接税(関税･輸入品商品税を除く。)",0.052982,0.017536,0.03038,0.028078,0.051795,0.151106,0.047176,0.018974,0.211344,0.016069,0.642868,0.04498,0.04644,0.034083,0.026156,0.015363,0.029425,0.037376,0.026705,0.01675,0.013576,0.020072,0.013914,0.02625,0.027088,0.019973,0.241253,0.008028,0.03866,0.026491,0.025483,0.022679,0.041718,0.022782,0.024343,0.028481,0.003456,0.043462,0.019506,0.007694,0.007271,0.028646,0.02905,0.008094,0.007912,0.013306,0.008683,0.011382,0.004284,0.004563,0.004658,0.008486,0.014129,0.012112,-0.020906,-0.004574,0.001714,0.022457,0.037778,0.007406,0.065514,0.037978,0.034939,0.041122,0.029597,0.036275,0.021164,0.044618,0.0191,0.041631,0.021066,0.081163,0.038495,0.042911,0.048292,0.081287,0,0.014205,-0.087399,0.10156,0.120922,0.067601,0.022127,0.037434,0.037227,0.031881,0.031667,0.019308,0.001859,0.00947,0.020417,0.015994,0.022255,0.00516,0.016005,0.034438,0.013546,0.02478,0.02411,0.065277,0.027769,0.032527,0.05198,0.091675,0.098219,0,0.017503
"(控除)経常補助金",-0.112589,-0.012889,-0.000063,-0.040141,-0.000906,-0.001344,-0.000011,-0.00474,-0.000079,-0.001197,-0.000002,-0.000016,-0.000009,-0.00002,-0.000008,-0.000003,-0.000004,-0.000008,-0.000003,-0.000003,-0.000001,-0.000002,-0.000003,-0.000004,-0.000003,-0.000003,-0.004079,-0.000001,-0.000004,-0.000006,-0.000073,-0.000006,-0.000006,-0.000009,-0.000005,-0.000002,-0.000003,-0.000006,-0.000002,-0.000002,-0.000004,-0.000006,-0.000008,-0.000005,-0.000005,-0.000006,-0.000005,-0.000007,-0.000004,-0.000003,-0.000005,-0.000005,-0.000007,-0.000005,-0.000002,-0.000004,-0.000003,-0.000009,-0.000038,-0.00001,-0.000005,-0.000013,-0.000037,-0.002736,-0.031697,-0.000027,-0.001715,-0.049614,-0.000004,-0.000492,-0.014842,-0.000015,-0.001615,0,-0.007641,-0.002656,0,-0.002857,-0.000004,-0.000011,-0.000013,-0.00391,0,-0.000006,-0.000004,-0.000017,-0.000001,-0.00004,0,-0.000122,-0.007491,-0.015902,-0.000001,-0.000006,-0.003766,-0.022629,-0.000004,-0.000007,-0.000006,-0.000076,-0.000011,-0.000004,-0.000012,-0.000005,-0.000009,0,-0.005057
"粗付加価値部門計",0.5456,0.245275,0.633735,0.665019,0.550617,0.614537,0.493081,0.30778,0.514373,0.183843,0.857828,0.394448,0.408147,0.41873,0.396308,0.252156,0.420687,0.536314,0.316337,0.373064,0.092467,0.241272,0.258918,0.345762,0.52831,0.336419,0.314068,0.163003,0.357775,0.467563,0.401358,0.478808,0.479382,0.475961,0.502922,0.288453,0.223956,0.424965,0.280619,0.268592,0.230782,0.39544,0.478664,0.441781,0.462175,0.414973,0.393875,0.36041,0.369835,0.326733,0.383172,0.362769,0.369926,0.322152,0.170735,0.19851,0.260681,0.341798,0.373865,0.411016,0.326571,0.45767,0.444104,0.490278,0.508637,0.365694,0.320901,0.499032,0.661744,0.698876,0.675409,0.72635,0.74153,0.902442,0.680428,0.757612,0,0.297687,0.179108,0.685196,0.637588,0.660008,0.782692,0.538623,0.419607,0.596904,0.251381,0.449563,0.708298,0.820564,0.612456,0.568945,0.644732,0.700727,0.771958,0.600391,0.673285,0.290624,0.380077,0.729344,0.485056,0.402706,0.682041,0.703905,0.718539,0,0.411756
"国内生産額",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
