"","耕種農業","畜産","農業サービス","林業","漁業","石炭･原油･天然ガス","その他の鉱業","食料品","飲料","飼料･有機質肥料(別掲を除く。)","たばこ","繊維工業製品","衣服･その他の繊維既製品","木材･木製品","家具･装備品","パルプ･紙･板紙･加工紙","紙加工品","印刷･製版･製本","化学肥料","無機化学工業製品","石油化学系基礎製品","有機化学工業製品(石油化学系基礎製品･合成樹脂を除く。)","合成樹脂","化学繊維","医薬品","化学最終製品(医薬品を除く。)","石油製品","石炭製品","プラスチック製品","ゴム製品","なめし革･革製品･毛皮","ガラス･ガラス製品","セメント･セメント製品","陶磁器","その他の窯業･土石製品","銑鉄･粗鋼","鋼材","鋳鍛造品(鉄)","その他の鉄鋼製品","非鉄金属製錬･精製","非鉄金属加工製品","建設用･建築用金属製品","その他の金属製品","はん用機械","生産用機械","業務用機械","電子デバイス","その他の電子部品","産業用電気機器","民生用電気機器","電子応用装置･電気計測器","その他の電気機械","通信･映像･音響機器","電子計算機･同附属装置","乗用車","その他の自動車","自動車部品･同附属品","船舶･同修理","その他の輸送機械･同修理","その他の製造工業製品","再生資源回収･加工処理","建築","建設補修","公共事業","その他の土木建設","電力","ガス･熱供給","水道","廃棄物処理","商業","金融･保険","不動産仲介及び賃貸","住宅賃貸料","住宅賃貸料(帰属家賃)","鉄道輸送","道路輸送(自家輸送を除く。)","自家輸送","水運","航空輸送","貨物利用運送","倉庫","運輸附帯サービス","郵便･信書便","通信","放送","情報サービス","インターネット附随サービス","映像･音声･文字情報制作","公務","教育","研究","医療","保健衛生","社会保険･社会福祉","介護","他に分類されない会員制団体","物品賃貸サービス","広告","自動車整備･機械修理","その他の対事業所サービス","宿泊業","飲食サービス","洗濯･理容･美容･浴場業","娯楽サービス","その他の対個人サービス","事務用品","分類不明"
"耕種農業",1.027195,0.07921,0.007925,0.005007,0.00454,0.000034,0.000051,0.098141,0.022849,0.033204,0.017976,0.000242,0.000086,0.000766,0.00014,0.000749,0.00023,0.000147,0.000102,0.000078,0.000017,0.000398,0.000139,0.000132,0.000865,0.000856,0.000003,0.000021,0.00006,0.000075,0.000198,0.000068,0.000034,0.000128,0.000173,0.000015,0.000022,0.000032,0.000028,0.000012,0.000025,0.000032,0.000028,0.000031,0.00003,0.000042,0.000031,0.000041,0.000039,0.000037,0.000032,0.000039,0.000037,0.000035,0.00004,0.000043,0.000042,0.000049,0.000028,0.001902,0.000028,0.000798,0.000071,0.002413,0.001562,0.000015,0.000022,0.000045,0.000027,0.000132,0.000026,0.00002,0.000014,0.000008,0.000035,0.000026,0.000081,0.000025,0.000093,0.00003,0.000031,0.000321,0.000014,0.000034,0.000139,0.000053,0.00007,0.000188,0.000069,0.002478,0.000275,0.001617,0.000046,0.004236,0.00718,0.002112,0.000103,0.000126,0.000041,0.000037,0.015456,0.035599,0.000123,0.001827,0.005781,0.000399,0.000123
"畜産",0.00971,1.112528,0.018177,0.002747,0.004405,0.00001,0.000024,0.122167,0.007486,0.021844,0.000192,0.000308,0.000099,0.000533,0.000089,0.000613,0.000183,0.000118,0.000765,0.000069,0.000015,0.000481,0.000157,0.000139,0.000869,0.000993,0.000001,0.000012,0.000051,0.00007,0.000587,0.000051,0.000018,0.000119,0.000188,0.000004,0.000007,0.000015,0.000006,0.000005,0.000011,0.000015,0.000013,0.000012,0.000012,0.000024,0.000016,0.000024,0.000019,0.00002,0.000013,0.000022,0.000019,0.000019,0.000023,0.000027,0.000024,0.000029,0.000013,0.000116,0.000008,0.000048,0.000029,0.000037,0.000028,0.000005,0.000007,0.000013,0.000013,0.00001,0.000008,0.000005,0.000003,0.000001,0.000013,0.000008,0.000023,0.000009,0.000031,0.00001,0.000011,0.000115,0.000005,0.000011,0.000024,0.000015,0.000017,0.000063,0.000038,0.001091,0.001383,0.000754,0.000033,0.001836,0.003559,0.00021,0.000011,0.000036,0.000018,0.000011,0.007158,0.021938,0.000032,0.000082,0.000887,0.000156,0.000045
"農業サービス",0.056844,0.053049,1.001232,0.000426,0.000443,0.000003,0.000004,0.010739,0.001584,0.00278,0.000996,0.000027,0.00001,0.000069,0.000012,0.000069,0.000021,0.000014,0.00004,0.000008,0.000002,0.000043,0.000015,0.000014,0.000087,0.000092,0,0.000002,0.000006,0.000008,0.000037,0.000006,0.000003,0.000013,0.000018,0.000001,0.000002,0.000003,0.000002,0.000001,0.000002,0.000003,0.000002,0.000003,0.000003,0.000004,0.000003,0.000004,0.000004,0.000004,0.000003,0.000004,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000002,0.000111,0.000002,0.000047,0.000006,0.000135,0.000087,0.000001,0.000002,0.000004,0.000002,0.000008,0.000003,0.000002,0.000002,0.000001,0.000004,0.000002,0.000006,0.000002,0.000007,0.000003,0.000003,0.000023,0.000002,0.000005,0.000064,0.000005,0.000019,0.000056,0.000006,0.000514,0.000077,0.000122,0.000005,0.000314,0.00055,0.000127,0.000007,0.000037,0.000004,0.000004,0.001166,0.002917,0.00001,0.001305,0.000359,0.000029,0.00001
"林業",0.000421,0.000626,0.000102,1.146326,0.0005,0.0004,0.000207,0.000826,0.00016,0.000699,0.000032,0.000097,0.000132,0.128452,0.010803,0.003169,0.00091,0.000472,0.000081,0.000121,0.000017,0.000077,0.000061,0.000127,0.000095,0.000234,0.000006,0.000027,0.0001,0.000073,0.000495,0.000659,0.000085,0.001657,0.00037,0.000041,0.000061,0.000122,0.000058,0.000032,0.000239,0.000221,0.000125,0.000079,0.000079,0.000245,0.000084,0.000179,0.000121,0.00013,0.00009,0.000105,0.000115,0.000101,0.000102,0.000151,0.000118,0.000539,0.000185,0.003295,0.000052,0.006043,0.001886,0.000337,0.000583,0.000127,0.000076,0.000136,0.00007,0.00012,0.000078,0.000036,0.000049,0.000027,0.0001,0.000051,0.000176,0.000084,0.000247,0.000077,0.000162,0.000898,0.000036,0.000089,0.000147,0.000114,0.000133,0.000321,0.000067,0.000159,0.000146,0.000078,0.000119,0.000282,0.000354,0.000243,0.000062,0.000158,0.000073,0.000085,0.001323,0.002181,0.000102,0.000166,0.000302,0.001036,0.000074
"漁業",0.000138,0.00374,0.00024,0.000982,1.02895,0.000004,0.000009,0.043725,0.002625,0.009256,0.000011,0.000036,0.000015,0.000191,0.000033,0.000219,0.000065,0.000042,0.000071,0.000024,0.000005,0.000171,0.000056,0.000049,0.000455,0.000355,0.000001,0.000005,0.000018,0.000025,0.000061,0.000019,0.000007,0.000043,0.000067,0.000002,0.000003,0.000006,0.000003,0.000002,0.000004,0.000006,0.000005,0.000004,0.000005,0.000009,0.000006,0.000009,0.000007,0.000007,0.000005,0.000008,0.000007,0.000007,0.000009,0.00001,0.000009,0.00001,0.000005,0.000234,0.000003,0.000015,0.000011,0.000007,0.000006,0.000002,0.000003,0.000005,0.000006,0.000004,0.000003,0.000002,0.000002,0.000001,0.000005,0.000004,0.00001,0.000004,0.000015,0.000005,0.000004,0.000056,0.000002,0.000004,0.000011,0.000007,0.000007,0.000026,0.000019,0.000369,0.000047,0.000455,0.000014,0.001164,0.002388,0.00007,0.000005,0.000016,0.000007,0.000005,0.005128,0.01026,0.000013,0.000048,0.000615,0.000075,0.000018
"石炭･原油･天然ガス",0.000208,0.000203,0.000299,0.00014,0.000218,1.000494,0.000452,0.000251,0.000224,0.000166,0.000052,0.000552,0.000333,0.000242,0.000264,0.001129,0.000466,0.000383,0.000625,0.001149,0.000562,0.000596,0.000463,0.000903,0.000226,0.00032,0.00177,0.0003,0.000425,0.0004,0.000175,0.000604,0.000817,0.000591,0.000579,0.000632,0.000791,0.00114,0.000564,0.000375,0.000361,0.000381,0.000402,0.000291,0.00025,0.000227,0.000335,0.000331,0.000242,0.000237,0.000171,0.000268,0.000199,0.000191,0.000323,0.000351,0.000352,0.00041,0.000271,0.000229,0.000329,0.00019,0.000216,0.000194,0.000205,0.006483,0.010253,0.000407,0.00057,0.000226,0.000085,0.000148,0.00007,0.000011,0.000415,0.000164,0.000708,0.000124,0.000349,0.00012,0.000361,0.000125,0.000096,0.000136,0.000142,0.000082,0.00013,0.000195,0.000163,0.000228,0.000164,0.000143,0.000186,0.000241,0.000186,0.000125,0.000077,0.000163,0.000207,0.000085,0.000559,0.000421,0.000355,0.000297,0.000248,0.000395,0.000176
"その他の鉱業",0.00005,0.000119,0.000131,0.00035,-0.00002,0.000135,1.001463,0.000072,0.000218,0.000134,0.000019,0.000063,0.000062,0.000099,0.000403,0.001695,0.00046,0.000263,-0.001776,0.000961,-0.000313,0.00019,0.000042,0.000148,0.00026,0.000293,-0.001245,0.019462,0.000147,0.000186,0.000063,0.019405,0.063211,0.002019,0.032523,-0.001008,-0.000196,0.000777,-0.000097,0.011028,0.003136,0.000377,0.000326,0.000381,0.000271,0.000621,0.000431,0.000562,0.00047,0.000309,0.000276,0.000834,0.000324,0.000241,0.000452,0.000278,0.000302,0.000188,0.000273,0.000645,-0.000006,0.004429,0.003117,0.019688,0.017845,0.000436,0.000076,0.000288,0.000066,0.000025,0.000027,0.000027,0.000044,0.00004,0.000093,-0.000045,-0.000315,-0.000033,-0.00012,0.000001,0.00008,0.000072,0.000002,0.000037,0.000087,0.00003,0.000064,0.000146,0.000054,0.000079,0.000091,0.000065,0.000103,0.000054,0.000037,0.000048,0.000037,0.000073,0.000207,0.000021,0.000011,0.000041,0.000044,0.000075,0.000089,0.0006,0.000355
"食料品",0.002986,0.082345,0.005103,0.025903,0.041721,0.000083,0.000207,1.17819,0.070695,0.195719,0.000267,0.000876,0.000344,0.005065,0.000827,0.00587,0.001747,0.001124,0.000406,0.000613,0.000142,0.004577,0.00148,0.001292,0.008157,0.009544,0.000013,0.000135,0.000478,0.000652,0.001575,0.000475,0.000164,0.001135,0.001794,0.000058,0.000065,0.000137,0.000058,0.000041,0.000096,0.000135,0.000121,0.000105,0.000108,0.000219,0.000148,0.00022,0.000172,0.000176,0.000118,0.000201,0.000169,0.000171,0.000216,0.000248,0.000225,0.000262,0.000119,0.000936,0.00006,0.000386,0.000267,0.000133,0.000129,0.00004,0.000062,0.000114,0.000116,0.000076,0.000071,0.000038,0.000028,0.000012,0.000096,0.000063,0.00017,0.000062,0.000219,0.000081,0.000092,0.000771,0.000044,0.000088,0.000194,0.000128,0.000142,0.000565,0.000326,0.007765,0.000967,0.005461,0.0003,0.012111,0.023733,0.001831,0.00009,0.000309,0.000168,0.0001,0.047706,0.145619,0.000291,0.000368,0.005749,0.001457,0.000393
"飲料",0.000057,0.000532,0.000083,0.000092,0.014012,0.000051,0.000079,0.002951,1.046786,0.000601,0.000052,0.000029,0.000037,0.000062,0.000038,0.000055,0.000042,0.000034,0.000019,0.000028,0.000007,0.000036,0.000024,0.000046,0.000103,0.000056,0.000004,0.000018,0.000028,0.000037,0.000042,0.000048,0.000057,0.00003,0.000056,0.000028,0.000033,0.000064,0.000054,0.000024,0.000041,0.000036,0.000038,0.000049,0.000042,0.000031,0.000021,0.000022,0.000036,0.000028,0.000021,0.000037,0.000025,0.000025,0.000029,0.00003,0.000031,0.000085,0.000044,0.000041,0.000048,0.000082,0.000091,0.000042,0.000054,0.000023,0.000019,0.00005,0.000083,0.000143,0.000026,0.000036,0.000013,0.000004,0.000062,0.000069,0.000115,0.000077,0.000187,0.000041,0.000031,0.000666,0.000018,0.000025,0.000058,0.000021,0.000036,0.00004,0.000043,0.000373,0.000048,0.000689,0.000061,0.001553,0.003015,0.000041,0.000035,0.000039,0.000034,0.000031,0.025192,0.076001,0.000043,0.000026,0.00157,0.000064,0.003235
"飼料･有機質肥料(別掲を除く。)",0.01262,0.361027,0.023856,0.011692,0.050705,0.000008,0.000013,0.042548,0.002763,1.05291,0.00023,0.000103,0.000037,0.001391,0.000135,0.000249,0.000077,0.000049,0.00063,0.000029,0.000006,0.000173,0.000059,0.000053,0.000316,0.000353,0.000001,0.000004,0.000022,0.000028,0.000202,0.000026,0.000009,0.000059,0.000071,0.000002,0.000004,0.000008,0.000005,0.000003,0.000008,0.00001,0.000008,0.000007,0.000007,0.000013,0.000009,0.000012,0.00001,0.000011,0.000008,0.000011,0.00001,0.00001,0.000012,0.000013,0.000013,0.000018,0.000008,0.000101,0.000004,0.000082,0.000031,0.000169,0.000031,0.000004,0.000005,0.000008,0.000006,0.000028,0.000005,0.000003,0.000003,0.000001,0.000007,0.000004,0.000014,0.000005,0.000015,0.000006,0.000006,0.000053,0.000003,0.000008,0.000066,0.000009,0.000023,0.00007,0.000016,0.000707,0.004113,0.000304,0.000014,0.000723,0.001349,0.000096,0.000007,0.000044,0.00001,0.000007,0.002722,0.007945,0.000016,0.001234,0.000376,0.000075,0.00002
"たばこ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"繊維工業製品",0.001299,0.000624,0.001142,0.002193,0.016513,0.000736,0.000942,0.001336,0.00074,0.000485,0.000297,1.171445,0.169614,0.001193,0.006125,0.003006,0.00431,0.001266,0.001657,0.000449,0.000091,0.00031,0.000294,0.012207,0.000553,0.000617,0.000045,0.000221,0.001323,0.007005,0.03156,0.002942,0.000547,0.001143,0.003037,0.000217,0.000292,0.0005,0.000378,0.000229,0.001109,0.000734,0.000795,0.000606,0.001019,0.000953,0.002156,0.001193,0.000827,0.003735,0.000755,0.001127,0.001231,0.00088,0.001717,0.001354,0.001774,0.00396,0.000959,0.004629,0.000832,0.001055,0.00296,0.000664,0.0006,0.00024,0.000302,0.000732,0.00057,0.001014,0.000488,0.000195,0.000156,0.000072,0.000946,0.00041,0.000774,0.002692,0.000774,0.000939,0.000745,0.000987,0.000425,0.000406,0.000707,0.000874,0.00069,0.001077,0.000673,0.000198,0.000579,0.000654,0.003388,0.001188,0.000736,0.003961,0.000809,0.000683,0.001022,0.00084,0.00154,0.000651,0.000989,0.002974,0.001223,0.010515,0.000634
"衣服･その他の繊維既製品",0.004561,0.001679,0.00423,0.0005,0.003183,0.003203,0.003998,0.002179,0.001208,0.000985,0.000309,0.002667,1.011167,0.002009,0.00264,0.002478,0.002159,0.001142,0.002179,0.001282,0.000211,0.000913,0.000882,0.001226,0.001518,0.001514,0.00008,0.000536,0.001007,0.002535,0.001883,0.00338,0.001722,0.004557,0.002382,0.000436,0.000836,0.001553,0.001222,0.00049,0.001118,0.001625,0.001441,0.001663,0.001416,0.001703,0.002682,0.00399,0.002669,0.004918,0.001886,0.001651,0.002625,0.002077,0.002363,0.001519,0.001377,0.00172,0.001042,0.003405,0.002279,0.002836,0.002432,0.001609,0.001816,0.000553,0.000757,0.001602,0.002058,0.003098,0.001733,0.000516,0.000352,0.000167,0.001478,0.00126,0.001864,0.00179,0.00228,0.000665,0.000997,0.001781,0.001581,0.001001,0.001763,0.001492,0.001974,0.002347,0.002382,0.000395,0.001578,0.002318,0.004123,0.005008,0.002575,0.020627,0.002727,0.001691,0.001835,0.001935,0.003525,0.001464,0.003705,0.003625,0.003301,0.002606,0.001517
"木材･木製品",0.000783,0.004281,0.000753,0.007206,0.002476,0.001278,0.001481,0.001484,0.000963,0.003308,0.000202,0.000781,0.0011,1.141007,0.095753,0.022969,0.006771,0.003461,0.000684,0.000664,0.000135,0.000626,0.000497,0.000999,0.000728,0.00109,0.000047,0.000215,0.000835,0.000595,0.002081,0.005725,0.000704,0.014581,0.003187,0.000356,0.000529,0.001055,0.000499,0.00027,0.002098,0.001941,0.001079,0.000674,0.000676,0.002138,0.000712,0.001525,0.001016,0.001106,0.00077,0.000882,0.000971,0.000853,0.000874,0.001299,0.001011,0.004739,0.001618,0.027776,0.00044,0.053565,0.016579,0.0021,0.004889,0.001103,0.000634,0.001181,0.000597,0.001037,0.000662,0.000302,0.000424,0.000236,0.000868,0.000435,0.00154,0.000733,0.002159,0.000652,0.001394,0.007899,0.000305,0.000754,0.001203,0.000941,0.001121,0.002472,0.000533,0.000554,0.001205,0.000502,0.001002,0.001177,0.000705,0.002068,0.000529,0.001248,0.00062,0.000722,0.001544,0.000984,0.000858,0.001429,0.001426,0.008019,0.000624
"家具･装備品",0.000594,0.000599,0.000623,0.000413,0.001019,0.00375,0.002041,0.000978,0.001103,0.000579,0.000348,0.001403,0.001345,0.000776,1.008314,0.001967,0.001663,0.00115,0.001456,0.001624,0.000272,0.001244,0.001054,0.001488,0.002123,0.001325,0.00009,0.000414,0.001636,0.001771,0.000711,0.001002,0.001369,0.005354,0.0017,0.000582,0.00078,0.001615,0.000734,0.000403,0.000806,0.000997,0.000775,0.000912,0.000934,0.00108,0.001532,0.002009,0.001441,0.00179,0.001474,0.001291,0.0028,0.00327,0.001154,0.001205,0.001111,0.006253,0.001168,0.003679,0.000875,0.008839,0.019421,0.000865,0.000806,0.001311,0.001247,0.004437,0.002937,0.001591,0.00284,0.001058,0.001735,0.000531,0.001204,0.000723,0.001352,0.001161,0.001644,0.000904,0.002885,0.002688,0.000577,0.003612,0.002276,0.00372,0.004779,0.002898,0.001449,0.002243,0.004224,0.002206,0.001262,0.007394,0.003666,0.014172,0.001865,0.002299,0.001001,0.002355,0.00359,0.002822,0.00143,0.0041,0.003864,0.001676,0.001377
"パルプ･紙･板紙･加工紙",0.014885,0.006963,0.014093,0.003734,0.00348,0.0021,0.002984,0.012182,0.014104,0.004306,0.006757,0.005907,0.009957,0.017944,0.027067,1.399882,0.346022,0.189643,0.00354,0.004887,0.000592,0.002258,0.003511,0.026204,0.014602,0.016298,0.000248,0.000997,0.009426,0.007295,0.006968,0.026566,0.003335,0.032393,0.016165,0.001112,0.001473,0.002146,0.002357,0.001079,0.003492,0.002626,0.004347,0.003887,0.003194,0.00596,0.006199,0.013551,0.011348,0.010486,0.004843,0.010032,0.008466,0.00752,0.004616,0.004115,0.004654,0.003256,0.003161,0.024341,0.003391,0.009061,0.007807,0.003268,0.002478,0.001653,0.002182,0.004105,0.003611,0.005264,0.007862,0.002451,0.001859,0.000821,0.003077,0.002783,0.004661,0.002502,0.006332,0.006191,0.009086,0.017269,0.004013,0.00653,0.022712,0.013662,0.012225,0.093896,0.004517,0.005345,0.014959,0.004381,0.008922,0.009185,0.006081,0.01698,0.002701,0.034171,0.004242,0.006394,0.006568,0.006211,0.005016,0.006183,0.004157,0.275108,0.004712
"紙加工品",0.038893,0.015132,0.034733,0.006913,0.004117,0.001063,0.001929,0.022867,0.030997,0.00696,0.005937,0.00434,0.006614,0.004033,0.013349,0.003651,1.015173,0.003637,0.005048,0.002752,0.000448,0.002985,0.00449,0.009998,0.023297,0.022387,0.000159,0.000826,0.004491,0.002534,0.010404,0.015751,0.004525,0.026116,0.005791,0.000622,0.00081,0.001147,0.001963,0.000632,0.001423,0.001679,0.004495,0.002118,0.002052,0.005358,0.002888,0.006918,0.004072,0.007082,0.002958,0.0074,0.004338,0.003239,0.002485,0.00229,0.002646,0.00222,0.001852,0.008506,0.002412,0.002128,0.003939,0.002251,0.001512,0.000662,0.000728,0.001563,0.002417,0.007725,0.003125,0.001031,0.0007,0.0003,0.001681,0.001562,0.003007,0.001856,0.003423,0.002787,0.003074,0.008287,0.001956,0.002025,0.002467,0.002207,0.002632,0.003181,0.001757,0.001784,0.005091,0.005122,0.005138,0.00917,0.007311,0.004874,0.001213,0.002939,0.002431,0.002019,0.005132,0.010266,0.002968,0.002263,0.003607,0.299842,0.001946
"印刷･製版･製本",0.003013,0.003408,0.003316,0.00175,0.003291,0.00341,0.003816,0.015027,0.006784,0.004421,0.00363,0.003065,0.007245,0.003628,0.007238,0.003549,0.016716,1.054163,0.002633,0.002801,0.000752,0.002157,0.001899,0.007009,0.008483,0.013209,0.000308,0.001252,0.002867,0.00357,0.003408,0.008783,0.002447,0.004973,0.002683,0.001235,0.001674,0.003573,0.002247,0.00138,0.002724,0.002926,0.005943,0.003957,0.003898,0.007592,0.009153,0.005771,0.004471,0.016348,0.005596,0.003404,0.01075,0.008405,0.004918,0.004363,0.003625,0.004447,0.005659,0.010637,0.005425,0.003601,0.00412,0.003283,0.002836,0.003253,0.005732,0.007057,0.005675,0.008908,0.020674,0.004096,0.003199,0.001645,0.004679,0.003321,0.004513,0.002643,0.005527,0.004469,0.00367,0.010251,0.009282,0.01409,0.02702,0.011953,0.02188,0.100686,0.010123,0.007349,0.024291,0.005433,0.009661,0.011546,0.003752,0.047701,0.00426,0.073416,0.004441,0.006001,0.005022,0.006152,0.005696,0.010932,0.006798,0.009147,0.006099
"化学肥料",0.048078,0.003812,0.00106,0.000382,0.000291,0.000038,0.0001,0.004712,0.00122,0.001643,0.000911,0.000436,0.000275,0.000252,0.000142,0.000388,0.000315,0.000232,1.03749,0.006853,0.000227,0.00896,0.004797,0.00256,0.001836,0.003768,0.00001,-0.003171,0.000944,0.001257,0.000177,0.000378,0.000065,0.000133,0.000386,-0.002827,-0.001099,-0.000468,-0.000599,0.000124,0.000124,-0.000141,-0.000098,-0.000039,-0.000006,0.000125,0.000179,0.000123,0.000054,0.000132,0.000078,0.00045,0.000132,0.000122,0.000088,0.00008,0.000109,-0.000048,0.000039,0.000349,0.000036,0.000082,0.000066,0.000472,0.000259,0.000088,0.000125,0.000127,0.000097,0.000036,0.000026,0.000029,0.000012,0.000004,0.00003,0.000034,0.000056,0.000031,0.000039,0.000019,0.000046,0.000058,0.000014,0.000024,0.000065,0.000036,0.00004,0.000104,0.000029,0.000147,0.00012,0.000316,0.000191,0.000264,0.000372,0.000154,0.000047,0.000084,0.000117,0.000034,0.000777,0.001722,0.000145,0.000284,0.000946,0.000267,0.001387
"無機化学工業製品",0.005353,0.003188,0.004124,0.00068,0.00272,0.000766,0.001471,0.00585,0.006063,0.003991,0.000668,0.019588,0.00557,0.002574,0.003591,0.016807,0.006965,0.004223,0.03416,1.102419,0.008148,0.041598,0.026735,0.023021,0.027243,0.044376,0.000109,0.0009,0.009464,0.035921,0.003247,0.022742,0.001767,0.013073,0.005107,0.008891,0.007779,0.003964,0.004713,0.002956,0.003437,0.00715,0.002899,0.00332,0.002695,0.003742,0.010911,0.005315,0.003454,0.008494,0.00387,0.01179,0.006267,0.00529,0.00352,0.003694,0.00328,0.005423,0.002673,0.006037,0.001027,0.00191,0.002454,0.001818,0.002484,0.000367,0.000374,0.008814,0.005215,0.000362,0.000348,0.000179,0.000145,0.000063,0.000567,0.000411,0.001368,0.000351,0.000683,0.000341,0.001406,0.000933,0.000207,0.00041,0.000836,0.000567,0.000584,0.002158,0.000707,0.000401,0.004651,0.004143,0.01421,0.001319,0.001001,0.000975,0.000727,0.00148,0.003535,0.000434,0.001407,0.002099,0.003891,0.001458,0.00081,0.006129,0.001945
"石油化学系基礎製品",0.004865,0.001571,0.002069,0.001375,0.001827,0.000795,0.001863,0.003174,0.004052,0.001311,0.001693,0.009863,0.007638,0.004774,0.0053,0.009237,0.009637,0.006231,0.023833,0.015387,1.220351,0.332939,0.355394,0.082744,0.017842,0.063573,0.00031,0.001311,0.056132,0.03909,0.007131,0.007579,0.00128,0.001573,0.010419,0.000485,0.000563,0.000942,0.00046,0.000415,0.003241,0.001421,0.001236,0.001605,0.001814,0.005076,0.00514,0.004404,0.004221,0.006541,0.002427,0.007885,0.00483,0.00423,0.005869,0.005402,0.006408,0.002679,0.002207,0.009128,0.00053,0.001682,0.002353,0.001282,0.001582,0.00034,0.000698,0.00281,0.000791,0.000621,0.000525,0.000225,0.000229,0.000093,0.000381,0.000405,0.001523,0.000315,0.000723,0.000429,0.000607,0.000895,0.000223,0.000393,0.000842,0.001044,0.000664,0.002088,0.000502,0.000381,0.003783,0.002765,0.001898,0.00091,0.000633,0.001311,0.000887,0.001602,0.003918,0.000609,0.001027,0.001301,0.002267,0.000919,0.000883,0.008039,0.001377
"有機化学工業製品(石油化学系基礎製品･合成樹脂を除く。)",0.008135,0.003646,0.00555,0.002544,0.003659,0.001955,0.00468,0.00751,0.009346,0.003506,0.004931,0.02959,0.023191,0.009429,0.010728,0.026274,0.023426,0.012476,0.008944,0.027568,0.023248,1.250824,0.367705,0.280311,0.058528,0.127974,0.000438,0.003636,0.085276,0.137783,0.011734,0.018175,0.003052,0.004026,0.033128,0.001386,0.001404,0.002178,0.001096,0.001113,0.006192,0.003072,0.002576,0.003868,0.004408,0.009713,0.011549,0.008264,0.008165,0.012545,0.00542,0.013616,0.008804,0.007625,0.010992,0.011384,0.011703,0.005894,0.004583,0.016291,0.001137,0.003365,0.004689,0.002673,0.00331,0.000768,0.000811,0.004853,0.001752,0.001197,0.00102,0.000443,0.000429,0.000175,0.000815,0.000974,0.003851,0.000761,0.001534,0.000925,0.001235,0.00205,0.000511,0.000817,0.001799,0.001948,0.001391,0.004649,0.001114,0.000942,0.006232,0.008255,0.004464,0.002129,0.001437,0.003049,0.002048,0.00324,0.009957,0.001227,0.002172,0.002782,0.004942,0.001933,0.00185,0.017792,0.002412
"合成樹脂",0.002578,0.001258,0.001335,0.002447,0.002572,0.000678,0.000879,0.003282,0.005368,0.000963,0.000684,0.004404,0.003747,0.005318,0.006502,0.004562,0.010201,0.007607,0.001623,0.001641,0.000198,0.000834,1.00313,0.021173,0.005274,0.017085,0.000064,0.000357,0.129257,0.006189,0.015081,0.004455,0.000723,0.001113,0.003268,0.000245,0.000332,0.000539,0.000359,0.000275,0.00575,0.001296,0.001299,0.001577,0.001821,0.008111,0.00705,0.00687,0.007154,0.011574,0.003063,0.015386,0.008644,0.007411,0.009885,0.007307,0.011213,0.002167,0.003003,0.014538,0.00066,0.002075,0.003081,0.001657,0.002104,0.000329,0.000324,0.005298,0.000709,0.000994,0.000776,0.000306,0.000356,0.000146,0.000461,0.000377,0.001282,0.000279,0.000849,0.000556,0.000825,0.001044,0.00023,0.000463,0.000888,0.001687,0.000756,0.001901,0.000555,0.000356,0.001825,0.001218,0.000958,0.0007,0.000535,0.001275,0.000784,0.001729,0.003749,0.000586,0.001053,0.001417,0.001222,0.001013,0.000646,0.010061,0.002396
"化学繊維",0.000378,0.000165,0.000345,0.000186,0.001279,0.000252,0.000309,0.00024,0.000164,0.000114,0.011272,0.075149,0.065815,0.000331,0.001222,0.001604,0.000742,0.000337,0.000267,0.000232,0.000022,0.000093,0.000085,1.000968,0.000168,0.000171,0.000008,0.000243,0.000448,0.00072,0.003333,0.001148,0.000243,0.000507,0.006466,0.000144,0.000143,0.000257,0.000141,0.000112,0.000181,0.000186,0.000171,0.000195,0.000199,0.000571,0.000354,0.000364,0.000267,0.000563,0.000208,0.000253,0.000284,0.000224,0.000307,0.000223,0.000244,0.0004,0.000154,0.008445,0.000191,0.000313,0.000489,0.000207,0.000244,0.00006,0.000073,0.000202,0.00017,0.000253,0.000149,0.000052,0.000039,0.000018,0.000156,0.000107,0.000177,0.000282,0.000195,0.000114,0.000125,0.000194,0.000125,0.000113,0.000206,0.000218,0.000199,0.000369,0.000198,0.000062,0.000214,0.000189,0.000471,0.000391,0.000216,0.00144,0.000235,0.00022,0.000212,0.000199,0.000324,0.000155,0.000298,0.000432,0.0003,0.001948,0.000283
